NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-07-10 20:09:41

BUY SIGNALS (704):
  HDFCBANK.NS     | Price:  817.55 | Entry:   801.2 | Target:  891.30 | Risk: LOW       
  JISLJALEQS.NS   | Price:   31.94 | Target:   25.78 | Risk: LOW        | Conf: 100%
  INDOTHAI.NS     | Price:  216.60 | Target:  153.74 | Risk: LOW        | Conf: 100%
  GREENPANEL.NS   | Price:  190.43 | Target:  158.99 | Risk: LOW        | Conf: 100%
  BBL.NS          | Price: 2649.20 | Target: 2261.66 | Risk: LOW        | Conf: 100%
  PROTEAN.NS      | Price:  579.65 | Target:  488.44 | Risk: LOW        | Conf: 100%
  BOMDYEING.NS    | Price:  126.08 | Target:  105.36 | Risk: LOW        | Conf: 100%
  FLAIR.NS        | Price:  262.05 | Target:  225.55 | Risk: LOW        | Conf: 80%
  KIRIINDUS.NS    | Price:  381.90 | Target:  326.38 | Risk: LOW        | Conf: 80%
  EPACK.NS        | Price:  230.22 | Target:  180.30 | Risk: LOW        | Conf: 80%
  PRABHA.NS       | Price:  149.33 | Target:  123.87 | Risk: LOW        | Conf: 100%
  DEEPINDS.NS     | Price:  454.15 | Target:  379.15 | Risk: LOW        | Conf: 100%
  HPL.NS          | Price:  344.85 | Target:  285.10 | Risk: LOW        | Conf: 100%
  EASEMYTRIP.NS   | Price:    6.75 | Target:    5.36 | Risk: LOW        | Conf: 100%
  SHK.NS          | Price:  130.28 | Target:  108.14 | Risk: LOW        | Conf: 100%
  TFCILTD.NS      | Price:   75.14 | Target:   58.72 | Risk: LOW        | Conf: 100%
  SUNDROP.NS      | Price:  642.05 | Target:  566.50 | Risk: LOW        | Conf: 100%
  ORISSAMINE.NS   | Price: 3765.90 | Target: 3190.08 | Risk: LOW        | Conf: 100%
  VEEDOL.NS       | Price: 1436.40 | Target: 1288.01 | Risk: LOW        | Conf: 80%
  TEAMLEASE.NS    | Price: 1381.00 | Target: 1247.21 | Risk: LOW        | Conf: 80%
  AGIIL.NS        | Price:  334.30 | Target:  263.80 | Risk: LOW        | Conf: 100%
  KPEL.NS         | Price:  323.90 | Target:  273.70 | Risk: LOW        | Conf: 100%
  ALPEXSOLAR.NS   | Price:  815.90 | Target:  626.72 | Risk: LOW        | Conf: 100%
  PRAKASH.NS      | Price:  128.22 | Target:  106.93 | Risk: LOW        | Conf: 100%
  BCG.NS          | Price:    9.42 | Target:    7.92 | Risk: LOW        | Conf: 100%
  BAJAJHIND.NS    | Price:   17.24 | Target:   14.81 | Risk: LOW        | Conf: 100%
  BFUTILITIE.NS   | Price:  559.25 | Target:  455.71 | Risk: LOW        | Conf: 100%
  HONDAPOWER.NS   | Price: 2103.70 | Target: 1803.13 | Risk: LOW        | Conf: 100%
  HIRECT.NS       | Price: 1041.00 | Target:  806.04 | Risk: LOW        | Conf: 100%
  ALLCARGO.NS     | Price:    7.87 | Target:    6.65 | Risk: LOW        | Conf: 100%
  MTNL.NS         | Price:   28.95 | Target:   23.61 | Risk: LOW        | Conf: 100%
  ALEMBICLTD.NS   | Price:   88.76 | Target:   78.51 | Risk: LOW        | Conf: 100%
  SIRCA.NS        | Price:  393.40 | Target:  352.20 | Risk: LOW        | Conf: 100%
  KALAMANDIR.NS   | Price:  100.04 | Target:   83.89 | Risk: LOW        | Conf: 100%
  VSSL.NS         | Price:  269.80 | Target:  233.91 | Risk: LOW        | Conf: 100%
  SDBL.NS         | Price:   67.08 | Target:   56.17 | Risk: LOW        | Conf: 100%
  UNIVCABLES.NS   | Price: 1104.00 | Target:  749.79 | Risk: LOW        | Conf: 100%
  CAPACITE.NS     | Price:  234.80 | Target:  169.44 | Risk: LOW        | Conf: 80%
  AEROFLEX.NS     | Price:  405.25 | Target:  272.91 | Risk: LOW        | Conf: 100%
  HGS.NS          | Price:  409.90 | Target:  356.24 | Risk: LOW        | Conf: 100%
  JAICORPLTD.NS   | Price:  109.12 | Target:   93.29 | Risk: LOW        | Conf: 100%
  BAJEL.NS        | Price:  185.68 | Target:  155.48 | Risk: LOW        | Conf: 100%
  SCILAL.NS       | Price:   42.44 | Target:   37.19 | Risk: LOW        | Conf: 100%
  IPL.NS          | Price:  156.79 | Target:  132.54 | Risk: LOW        | Conf: 100%
  SEAMECLTD.NS    | Price: 1443.60 | Target: 1156.85 | Risk: LOW        | Conf: 100%
  SULA.NS         | Price:  149.65 | Target:  137.51 | Risk: LOW        | Conf: 100%
  STUDDS.NS       | Price:  460.15 | Target:  403.63 | Risk: LOW        | Conf: 100%
  SASKEN.NS       | Price: 1958.00 | Target: 1378.79 | Risk: LOW        | Conf: 100%
  HINDOILEXP.NS   | Price:  153.81 | Target:  130.46 | Risk: LOW        | Conf: 100%
  VENKEYS.NS      | Price: 1405.10 | Target: 1215.89 | Risk: LOW        | Conf: 80%
  DREDGECORP.NS   | Price: 1056.20 | Target:  804.56 | Risk: LOW        | Conf: 80%
  MOL.NS          | Price:   46.39 | Target:   39.18 | Risk: LOW        | Conf: 100%
  UGROCAP.NS      | Price:   94.69 | Target:   82.39 | Risk: LOW        | Conf: 100%
  HITECH.NS       | Price:   84.33 | Target:   68.18 | Risk: LOW        | Conf: 100%
  WHEELS.NS       | Price: 1445.30 | Target:  948.24 | Risk: LOW        | Conf: 100%
  WAAREEINDO.NS   | Price:  385.85 | Target:  317.01 | Risk: LOW        | Conf: 100%
  MUKANDLTD.NS    | Price:  130.78 | Target:  115.92 | Risk: LOW        | Conf: 80%
  MSPL.NS         | Price:   39.32 | Target:   31.43 | Risk: LOW        | Conf: 100%
  BGRENERGY.NS    | Price:  287.95 | Target:  217.61 | Risk: LOW        | Conf: 100%
  GTLINFRA.NS     | Price:    1.32 | Target:    1.07 | Risk: LOW        | Conf: 100%
  SPIC.NS         | Price:   66.99 | Target:   59.24 | Risk: LOW        | Conf: 100%
  LAXMIDENTL.NS   | Price:  216.93 | Target:  186.38 | Risk: LOW        | Conf: 100%
  ASALCBR.NS      | Price:  819.55 | Target:  688.76 | Risk: LOW        | Conf: 100%
  UNITECH.NS      | Price:    4.60 | Target:    3.83 | Risk: LOW        | Conf: 100%
  SEPC.NS         | Price:    6.45 | Target:    4.99 | Risk: LOW        | Conf: 100%
  GARUDA.NS       | Price:  173.91 | Target:  134.14 | Risk: LOW        | Conf: 80%
  PRECAM.NS       | Price:  146.12 | Target:  119.90 | Risk: LOW        | Conf: 100%
  ASTEC.NS        | Price:  686.65 | Target:  536.26 | Risk: LOW        | Conf: 100%
  SPMLINFRA.NS    | Price:  189.99 | Target:  151.03 | Risk: LOW        | Conf: 100%
  QUICKHEAL.NS    | Price:  165.79 | Target:  140.81 | Risk: LOW        | Conf: 100%
  RAMASTEEL.NS    | Price:    4.55 | Target:    3.73 | Risk: LOW        | Conf: 80%
  RAJOOENG.NS     | Price:   49.99 | Target:   39.78 | Risk: LOW        | Conf: 100%
  SOLEX.NS        | Price: 1018.40 | Target:  791.01 | Risk: LOW        | Conf: 100%
  GREENPOWER.NS   | Price:   10.11 | Target:    8.97 | Risk: LOW        | Conf: 100%
  SURAKSHA.NS     | Price:  263.40 | Target:  223.99 | Risk: LOW        | Conf: 100%
  SHANTIGOLD.NS   | Price:  214.77 | Target:  176.33 | Risk: LOW        | Conf: 100%
  AWHCL.NS        | Price:  455.00 | Target:  379.14 | Risk: LOW        | Conf: 100%
  LGHL.NS         | Price:  216.72 | Target:  165.81 | Risk: LOW        | Conf: 100%
  ECOSMOBLTY.NS   | Price:  126.62 | Target:   96.61 | Risk: LOW        | Conf: 100%
  HMAAGRO.NS      | Price:   21.72 | Target:   18.23 | Risk: LOW        | Conf: 80%
  EKC.NS          | Price:  114.02 | Target:   88.69 | Risk: LOW        | Conf: 100%
  ANDHRAPAP.NS    | Price:   60.79 | Target:   52.72 | Risk: LOW        | Conf: 100%
  DOLATALGO.NS    | Price:   71.08 | Target:   62.74 | Risk: LOW        | Conf: 100%
  BIRLANU.NS      | Price: 1331.70 | Target: 1136.13 | Risk: LOW        | Conf: 100%
  ASIANENE.NS     | Price:  330.50 | Target:  262.91 | Risk: LOW        | Conf: 100%
  ALICON.NS       | Price:  628.10 | Target:  527.01 | Risk: LOW        | Conf: 100%
  VPRPL.NS        | Price:   26.90 | Target:   24.27 | Risk: LOW        | Conf: 100%
  SALZERELEC.NS   | Price:  606.05 | Target:  511.30 | Risk: LOW        | Conf: 100%
  INFOBEAN.NS     | Price:  155.85 | Target:  124.03 | Risk: LOW        | Conf: 80%
  BLKASHYAP.NS    | Price:   52.73 | Target:   43.76 | Risk: LOW        | Conf: 100%
  GODAVARIB.NS    | Price:  265.95 | Target:  216.61 | Risk: LOW        | Conf: 100%
  CIFL.NS         | Price:   22.60 | Target:   17.02 | Risk: LOW        | Conf: 100%
  UNIECOM.NS      | Price:   87.60 | Target:   70.71 | Risk: LOW        | Conf: 80%
  MONTECARLO.NS   | Price:  542.75 | Target:  479.25 | Risk: LOW        | Conf: 100%
  MADRASFERT.NS   | Price:   67.33 | Target:   57.30 | Risk: LOW        | Conf: 100%
  DECCANCE.NS     | Price:  574.40 | Target:  474.53 | Risk: LOW        | Conf: 100%
  VMARCIND.NS     | Price:  263.30 | Target: -359.22 | Risk: NORMAL     | Conf: 80%
  IGPL.NS         | Price:  422.10 | Target:  351.69 | Risk: LOW        | Conf: 100%
  BSHSL.NS        | Price:   88.00 | Target:   72.78 | Risk: LOW        | Conf: 100%
  ONEPOINT.NS     | Price:   54.34 | Target:   46.45 | Risk: LOW        | Conf: 100%
  ASIANTILES.NS   | Price:   47.89 | Target:   37.14 | Risk: LOW        | Conf: 100%
  MICEL.NS        | Price:   36.96 | Target:   29.90 | Risk: LOW        | Conf: 100%
  VASCONEQ.NS     | Price:   32.03 | Target:   26.54 | Risk: LOW        | Conf: 100%
  WALCHANNAG.NS   | Price:  248.15 | Target:  169.26 | Risk: LOW        | Conf: 100%
  WCIL.NS         | Price:   94.73 | Target:   78.20 | Risk: LOW        | Conf: 100%
  HERANBA.NS      | Price:  177.71 | Target:  149.17 | Risk: LOW        | Conf: 100%
  IRMENERGY.NS    | Price:  262.75 | Target:  221.61 | Risk: LOW        | Conf: 80%
  MEIL.NS         | Price:  297.45 | Target:  243.02 | Risk: LOW        | Conf: 100%
  GTPL.NS         | Price:   59.23 | Target:   48.11 | Risk: LOW        | Conf: 100%
  ROHLTD.NS       | Price:  323.90 | Target:  275.02 | Risk: LOW        | Conf: 100%
  DSSL.NS         | Price: 1290.30 | Target:  966.48 | Risk: LOW        | Conf: 100%
  BAJAJINDEF.NS   | Price:  242.65 | Target:  192.10 | Risk: LOW        | Conf: 100%
  STLNETWORK.NS   | Price:   25.39 | Target:   20.13 | Risk: LOW        | Conf: 100%
  ABINFRA.NS      | Price:   10.32 | Target:    5.49 | Risk: LOW        | Conf: 100%
  SRM.NS          | Price:  478.35 | Target:  381.64 | Risk: LOW        | Conf: 100%
  KROSS.NS        | Price:  182.46 | Target:  152.93 | Risk: LOW        | Conf: 100%
  ICEMAKE.NS      | Price:  757.70 | Target:  637.54 | Risk: LOW        | Conf: 80%
  KELLTONTEC.NS   | Price:   14.90 | Target:   12.82 | Risk: LOW        | Conf: 100%
  RACLGEAR.NS     | Price: 1261.10 | Target:  956.21 | Risk: LOW        | Conf: 100%
  STERTOOLS.NS    | Price:  235.84 | Target:  161.89 | Risk: LOW        | Conf: 100%
  PROSTARM.NS     | Price:  131.41 | Target:  112.95 | Risk: LOW        | Conf: 100%
  PDMJEPAPER.NS   | Price:   82.68 | Target:   70.63 | Risk: LOW        | Conf: 60%
  RNBDENIMS.NS    | Price:   10.19 | Target:    7.35 | Risk: LOW        | Conf: 100%
  BIL.NS          | Price:  725.90 | Target:  505.02 | Risk: LOW        | Conf: 100%
  MAMATA.NS       | Price:  381.60 | Target:  319.26 | Risk: LOW        | Conf: 100%
  TNPL.NS         | Price:  143.20 | Target:  124.61 | Risk: LOW        | Conf: 80%
  GANESHCP.NS     | Price:  190.02 | Target:  161.12 | Risk: LOW        | Conf: 80%
  KOKUYOCMLN.NS   | Price:   87.58 | Target:   73.58 | Risk: LOW        | Conf: 60%
  LINCOLN.NS      | Price:  611.95 | Target:  533.61 | Risk: LOW        | Conf: 100%
  GGBL.NS         | Price:  267.70 | Target:  215.83 | Risk: LOW        | Conf: 100%
  GKWLIMITED.NS   | Price: 1725.00 | Target: 1505.14 | Risk: LOW        | Conf: 100%
  KHAICHEM.NS     | Price:   51.70 | Target:   42.12 | Risk: LOW        | Conf: 100%
  INDOAMIN.NS     | Price:  127.17 | Target:  100.05 | Risk: LOW        | Conf: 100%
  DHARMAJ.NS      | Price:  259.35 | Target:  227.17 | Risk: LOW        | Conf: 100%
  OSWALGREEN.NS   | Price:   21.80 | Target:   16.76 | Risk: LOW        | Conf: 100%
  LEMERITE.NS     | Price:   22.36 | Target:   14.61 | Risk: LOW        | Conf: 100%
  OSWALAGRO.NS    | Price:   41.82 | Target:   34.59 | Risk: LOW        | Conf: 100%
  ADSL.NS         | Price:  117.88 | Target:   90.81 | Risk: LOW        | Conf: 100%
  HEXATRADEX.NS   | Price:  158.01 | Target:  133.07 | Risk: LOW        | Conf: 100%
  SARTELE.NS      | Price:  132.70 | Target:   93.61 | Risk: LOW        | Conf: 100%
  GULPOLY.NS      | Price:  184.02 | Target:  147.33 | Risk: LOW        | Conf: 100%
  KUANTUM.NS      | Price:   75.49 | Target:   64.59 | Risk: LOW        | Conf: 80%
  PRIMESECU.NS    | Price:  281.10 | Target:  228.67 | Risk: LOW        | Conf: 100%
  KARNIKA.NS      | Price:  111.90 | Target:   70.97 | Risk: LOW        | Conf: 100%
  BASILIC.NS      | Price:  201.60 | Target:  174.85 | Risk: LOW        | Conf: 80%
  REMUS.NS        | Price:  747.75 | Target:  609.61 | Risk: LOW        | Conf: 100%
  VAKRANGEE.NS    | Price:    6.06 | Target:    5.40 | Risk: LOW        | Conf: 80%
  SAURASHCEM.NS   | Price:   54.98 | Target:   44.09 | Risk: LOW        | Conf: 100%
  ABCOTS.NS       | Price:  207.44 | Target:  164.52 | Risk: LOW        | Conf: 100%
  BESTAGRO.NS     | Price:   15.21 | Target:   11.01 | Risk: LOW        | Conf: 100%
  VALIANTORG.NS   | Price:  276.15 | Target:  232.27 | Risk: LOW        | Conf: 100%
  DISHTV.NS       | Price:    2.93 | Target:    2.43 | Risk: LOW        | Conf: 100%
  VIVIANA.NS      | Price:  777.10 | Target:  606.03 | Risk: LOW        | Conf: 100%
  SNOWMAN.NS      | Price:   35.82 | Target:   29.59 | Risk: LOW        | Conf: 100%
  JITFINFRA.NS    | Price:  295.55 | Target:  222.73 | Risk: LOW        | Conf: 100%
  ORICONENT.NS    | Price:   54.89 | Target:   45.59 | Risk: LOW        | Conf: 80%
  ARFIN.NS        | Price:   88.54 | Target:   64.44 | Risk: LOW        | Conf: 80%
  BIGBLOC.NS      | Price:   47.08 | Target:   35.67 | Risk: LOW        | Conf: 100%
  OWAIS.NS        | Price:  102.40 | Target:   68.11 | Risk: LOW        | Conf: 100%
  ZTECH.NS        | Price:  594.00 | Target:  507.41 | Risk: LOW        | Conf: 100%
  UNITEDPOLY.NS   | Price:   30.89 | Target:   21.88 | Risk: LOW        | Conf: 100%
  BODALCHEM.NS    | Price:   59.50 | Target:   48.40 | Risk: LOW        | Conf: 100%
  MUKKA.NS        | Price:   23.33 | Target:   19.31 | Risk: LOW        | Conf: 80%
  MUFTI.NS        | Price:   84.80 | Target:   69.58 | Risk: LOW        | Conf: 80%
  SATIA.NS        | Price:   54.31 | Target:   45.99 | Risk: LOW        | Conf: 100%
  KECL.NS         | Price:  110.87 | Target:   93.61 | Risk: LOW        | Conf: 100%
  APEX.NS         | Price:  388.75 | Target:  325.79 | Risk: LOW        | Conf: 100%
  ATL.NS          | Price:   23.78 | Target:   19.59 | Risk: LOW        | Conf: 80%
  ESFL.NS         | Price:  113.90 | Target:  100.97 | Risk: LOW        | Conf: 80%
  PROZONER.NS     | Price:   43.51 | Target:   32.65 | Risk: LOW        | Conf: 100%
  STCINDIA.NS     | Price:  121.57 | Target:   97.98 | Risk: LOW        | Conf: 80%
  TREL.NS         | Price:   25.40 | Target:   20.26 | Risk: LOW        | Conf: 100%
  RUSHIL.NS       | Price:   16.10 | Target:   12.02 | Risk: LOW        | Conf: 80%
  HLVLTD.NS       | Price:    7.65 | Target:    6.47 | Risk: LOW        | Conf: 100%
  PVP.NS          | Price:   27.32 | Target:   20.50 | Risk: LOW        | Conf: 100%
  NAHARPOLY.NS    | Price:  249.20 | Target:  214.45 | Risk: LOW        | Conf: 80%
  SARVESHWAR.NS   | Price:    3.55 | Target:    2.92 | Risk: LOW        | Conf: 100%
  REPRO.NS        | Price:  362.95 | Target:  307.43 | Risk: LOW        | Conf: 80%
  SEJALLTD.NS     | Price:  720.95 | Target:  543.52 | Risk: LOW        | Conf: 100%
  GLOSTERLTD.NS   | Price:  645.75 | Target:  512.10 | Risk: LOW        | Conf: 100%
  NRAIL.NS        | Price:  414.15 | Target:  310.67 | Risk: LOW        | Conf: 100%
  HARDWYN.NS      | Price:   24.45 | Target:   19.06 | Risk: LOW        | Conf: 80%
  ACL.NS          | Price:   49.39 | Target:   41.58 | Risk: LOW        | Conf: 100%
  JAYAGROGN.NS    | Price:  208.11 | Target:  163.44 | Risk: LOW        | Conf: 80%
  APTECHT.NS      | Price:   99.81 | Target:   82.67 | Risk: LOW        | Conf: 100%
  MAANALU.NS      | Price:  120.84 | Target:   97.71 | Risk: LOW        | Conf: 100%
  URJA.NS         | Price:    9.46 | Target:    8.06 | Risk: LOW        | Conf: 100%
  PARSVNATH.NS    | Price:    2.38 | Target:    2.15 | Risk: LOW        | Conf: 100%
  ENIL.NS         | Price:  105.50 | Target:   85.49 | Risk: LOW        | Conf: 100%
  PAKKA.NS        | Price:   74.50 | Target:   61.02 | Risk: LOW        | Conf: 100%
  GFLLIMITED.NS   | Price:   45.40 | Target:   38.16 | Risk: LOW        | Conf: 100%
  KRITI.NS        | Price:   69.54 | Target:   55.98 | Risk: LOW        | Conf: 80%
  DBEIL.NS        | Price:    7.96 | Target:    5.58 | Risk: LOW        | Conf: 100%
  GANESHBE.NS     | Price:   96.65 | Target:   78.45 | Risk: LOW        | Conf: 100%
  SHALPAINTS.NS   | Price:   50.64 | Target:   40.40 | Risk: LOW        | Conf: 100%
  SBGLP.NS        | Price:   24.85 | Target:   19.08 | Risk: LOW        | Conf: 100%
  TOLINS.NS       | Price:  103.11 | Target:   84.03 | Risk: LOW        | Conf: 100%
  NILASPACES.NS   | Price:   12.60 | Target:   10.24 | Risk: LOW        | Conf: 100%
  GPECO.NS        | Price:  413.75 | Target:  339.96 | Risk: LOW        | Conf: 100%
  RPPINFRA.NS     | Price:   62.57 | Target:   47.91 | Risk: LOW        | Conf: 100%
  PYRAMID.NS      | Price:  167.39 | Target:  134.88 | Risk: LOW        | Conf: 60%
  FOCUS.NS        | Price:   82.55 | Target:   61.98 | Risk: LOW        | Conf: 100%
  TARACHAND.NS    | Price:   55.42 | Target:   45.79 | Risk: LOW        | Conf: 100%
  RADIANTCMS.NS   | Price:   38.33 | Target:   33.03 | Risk: LOW        | Conf: 100%
  ESSARSHPNG.NS   | Price:   22.41 | Target:   18.81 | Risk: LOW        | Conf: 100%
  INTLCONV.NS     | Price:   79.98 | Target:   67.36 | Risk: LOW        | Conf: 80%
  ZODIAC.NS       | Price:  270.90 | Target:  223.26 | Risk: LOW        | Conf: 80%
  HILINFRA.NS     | Price:   45.21 | Target:   40.00 | Risk: LOW        | Conf: 100%
  RAMAPHO.NS      | Price:  125.22 | Target:   97.77 | Risk: LOW        | Conf: 100%
  ORIENTPPR.NS    | Price:   16.63 | Target:   14.64 | Risk: LOW        | Conf: 100%
  GVKPIL.NS       | Price:    2.52 | Target:    2.16 | Risk: LOW        | Conf: 100%
  DBOL.NS         | Price:  109.80 | Target:   83.98 | Risk: LOW        | Conf: 100%
  TRACXN.NS       | Price:   29.80 | Target:   24.48 | Risk: LOW        | Conf: 100%
  GUJAPOLLO.NS    | Price:  348.65 | Target:  289.95 | Risk: LOW        | Conf: 100%
  TRANSWORLD.NS   | Price:  155.93 | Target:  120.63 | Risk: LOW        | Conf: 100%
  AVONMORE.NS     | Price:   10.00 | Target:    8.30 | Risk: LOW        | Conf: 100%
  WSI.NS          | Price:   63.68 | Target:   52.38 | Risk: LOW        | Conf: 100%
  SUPREMEPWR.NS   | Price:  222.55 | Target:  177.09 | Risk: LOW        | Conf: 100%
  SUKHJITS.NS     | Price:  171.16 | Target:  141.49 | Risk: LOW        | Conf: 100%
  CGRAPHICS.NS    | Price:  138.60 | Target:  119.98 | Risk: LOW        | Conf: 100%
  DONEAR.NS       | Price:   84.51 | Target:   72.67 | Risk: LOW        | Conf: 100%
  TERASOFT.NS     | Price:  379.80 | Target:  293.64 | Risk: LOW        | Conf: 100%
  EUROBOND.NS     | Price:  164.89 | Target:  126.89 | Risk: LOW        | Conf: 100%
  ATMASTCO.NS     | Price:  154.15 | Target:  117.35 | Risk: LOW        | Conf: 100%
  PAVNAIND.NS     | Price:   17.01 | Target:   12.57 | Risk: LOW        | Conf: 100%
  CYBERTECH.NS    | Price:  139.03 | Target:  111.54 | Risk: LOW        | Conf: 100%
  HCL-INSYS.NS    | Price:   11.90 | Target:    9.92 | Risk: LOW        | Conf: 100%
  ABSMARINE.NS    | Price:  232.00 | Target:  190.43 | Risk: LOW        | Conf: 100%
  KOTHARIPRO.NS   | Price:   69.21 | Target:   55.19 | Risk: LOW        | Conf: 100%
  VRAJ.NS         | Price:  113.14 | Target:   97.93 | Risk: LOW        | Conf: 100%
  XTGLOBAL.NS     | Price:   28.32 | Target:   17.51 | Risk: LOW        | Conf: 100%
  SINCLAIR.NS     | Price:   74.89 | Target:   63.08 | Risk: LOW        | Conf: 100%
  NDL.NS          | Price:    2.39 | Target:    1.88 | Risk: LOW        | Conf: 100%
  SIGMA.NS        | Price:   38.54 | Target:   30.95 | Risk: LOW        | Conf: 80%
  SAHAJSOLAR.NS   | Price:  119.55 | Target:   96.93 | Risk: LOW        | Conf: 100%
  NAHARCAP.NS     | Price:  245.35 | Target:  212.88 | Risk: LOW        | Conf: 100%
  SPENCERS.NS     | Price:   34.63 | Target:   26.69 | Risk: LOW        | Conf: 100%
  POLYSIL.NS      | Price:  112.35 | Target:   72.10 | Risk: LOW        | Conf: 100%
  BIRLACABLE.NS   | Price:  186.76 | Target:  137.23 | Risk: LOW        | Conf: 100%
  GSLSU.NS        | Price:   38.53 | Target:   24.50 | Risk: LOW        | Conf: 100%
  MCLEODRUSS.NS   | Price:   52.36 | Target:   38.73 | Risk: LOW        | Conf: 100%
  MONEYBOXX.NS    | Price:   62.29 | Target:   40.14 | Risk: LOW        | Conf: 100%
  ALBERTDAVD.NS   | Price:  696.50 | Target:  626.07 | Risk: LOW        | Conf: 80%
  SRD.NS          | Price:   39.16 | Target:   28.53 | Risk: LOW        | Conf: 100%
  KRITINUT.NS     | Price:   76.66 | Target:   62.49 | Risk: LOW        | Conf: 100%
  RBMINFRA.NS     | Price:  273.80 | Target:  197.91 | Risk: LOW        | Conf: 100%
  VALIANTLAB.NS   | Price:   62.16 | Target:   50.72 | Risk: LOW        | Conf: 100%
  EMAMIREAL.NS    | Price:   79.36 | Target:   60.28 | Risk: LOW        | Conf: 100%
  MANAKSIA.NS     | Price:   57.04 | Target:   47.61 | Risk: LOW        | Conf: 100%
  NOVAAGRI.NS     | Price:   24.05 | Target:   18.76 | Risk: LOW        | Conf: 100%
  MANORG.NS       | Price:  536.60 | Target:  404.10 | Risk: LOW        | Conf: 100%
  TIGERLOGS.NS    | Price:   33.26 | Target:   25.30 | Risk: LOW        | Conf: 100%
  GLOBECIVIL.NS   | Price:   41.80 | Target:   32.80 | Risk: LOW        | Conf: 100%
  PASUPTAC.NS     | Price:   58.76 | Target:   44.57 | Risk: LOW        | Conf: 100%
  ASHIMASYN.NS    | Price:   14.91 | Target:   11.44 | Risk: LOW        | Conf: 80%
  BANSWRAS.NS     | Price:  120.77 | Target:   85.25 | Risk: LOW        | Conf: 100%
  S&SPOWER.NS     | Price:  360.95 | Target:  271.08 | Risk: LOW        | Conf: 100%
  HPAL.NS         | Price:   34.78 | Target:   28.65 | Risk: LOW        | Conf: 100%
  GENUSPAPER.NS   | Price:   11.28 | Target:    9.33 | Risk: LOW        | Conf: 100%
  TICL.NS         | Price:   11.17 | Target:    5.79 | Risk: LOW        | Conf: 100%
  BEDMUTHA.NS     | Price:  107.12 | Target:   90.07 | Risk: LOW        | Conf: 80%
  NILAINFRA.NS    | Price:    7.29 | Target:    6.01 | Risk: LOW        | Conf: 100%
  VISHNUINFR.NS   | Price:  157.30 | Target:  144.96 | Risk: LOW        | Conf: 100%
  AVPINFRA.NS     | Price:   63.40 | Target:   53.26 | Risk: LOW        | Conf: 100%
  DEVX.NS         | Price:   34.70 | Target:   29.43 | Risk: LOW        | Conf: 100%
  GICL.NS         | Price:   17.20 | Target:    9.91 | Risk: LOW        | Conf: 100%
  GOKUL.NS        | Price:   40.42 | Target:   31.82 | Risk: LOW        | Conf: 100%
  RUCHIRA.NS      | Price:  103.27 | Target:   88.60 | Risk: LOW        | Conf: 100%
  SAKUMA.NS       | Price:    1.70 | Target:    1.31 | Risk: LOW        | Conf: 100%
  ASMS.NS         | Price:    7.07 | Target:    5.83 | Risk: LOW        | Conf: 100%
  VIKASLIFE.NS    | Price:    1.40 | Target:    1.22 | Risk: LOW        | Conf: 100%
  MAHEPC.NS       | Price:  115.31 | Target:   96.21 | Risk: LOW        | Conf: 100%
  DYNPRO.NS       | Price:  232.20 | Target:  189.13 | Risk: LOW        | Conf: 80%
  FCSSOFT.NS      | Price:    1.49 | Target:    1.41 | Risk: LOW        | Conf: 80%
  APCL.NS         | Price:  104.01 | Target:   78.03 | Risk: LOW        | Conf: 100%
  SHREEKARNI.NS   | Price:  421.80 | Target:  356.34 | Risk: LOW        | Conf: 100%
  VARDMNPOLY.NS   | Price:    6.74 | Target:    5.13 | Risk: LOW        | Conf: 80%
  SYSTANGO.NS     | Price:  219.90 | Target:  189.94 | Risk: LOW        | Conf: 100%
  OILCOUNTUB.NS   | Price:   55.03 | Target:   42.28 | Risk: LOW        | Conf: 100%
  VGL.NS          | Price:   62.01 | Target:   48.65 | Risk: LOW        | Conf: 100%
  INSPIRISYS.NS   | Price:  103.16 | Target:   82.93 | Risk: LOW        | Conf: 100%
  MEDICO.NS       | Price:   39.09 | Target:   31.05 | Risk: LOW        | Conf: 100%
  BALAJEE.NS      | Price:   28.64 | Target:   23.59 | Risk: LOW        | Conf: 100%
  RCOM.NS         | Price:    0.88 | Target:    0.73 | Risk: LOW        | Conf: 100%
  NECLIFE.NS      | Price:   11.23 | Target:    9.03 | Risk: LOW        | Conf: 80%
  EXXARO.NS       | Price:    6.58 | Target:    5.27 | Risk: LOW        | Conf: 100%
  TRF.NS          | Price:  233.19 | Target:  178.87 | Risk: LOW        | Conf: 100%
  HARRMALAYA.NS   | Price:  201.15 | Target:  162.69 | Risk: LOW        | Conf: 80%
  GLOBAL.NS       | Price:  101.30 | Target:   85.73 | Risk: LOW        | Conf: 100%
  EFACTOR.NS      | Price:  157.85 | Target:  128.51 | Risk: LOW        | Conf: 100%
  MARKOLINES.NS   | Price:  165.55 | Target:  131.04 | Risk: LOW        | Conf: 80%
  ALANKIT.NS      | Price:    8.09 | Target:    6.73 | Risk: LOW        | Conf: 100%
  GEEKAYWIRE.NS   | Price:   24.71 | Target:   18.88 | Risk: LOW        | Conf: 80%
  SKP.NS          | Price:  152.80 | Target:  133.05 | Risk: LOW        | Conf: 80%
  VLEGOV.NS       | Price:   10.61 | Target:    7.48 | Risk: LOW        | Conf: 100%
