NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-25 02:57:23

BUY SIGNALS (722):
  KOTAKBANK.NS    | Price:  402.80 | Entry:  394.74 | Target:  434.89 | Risk: LOW       
  IGARASHI.NS     | Price:  431.35 | Target:  326.78 | Risk: LOW        | Conf: 100%
  GREENPOWER.NS   | Price:    9.48 | Target:    8.47 | Risk: LOW        | Conf: 100%
  PUNJABCHEM.NS   | Price: 1095.20 | Target:  920.88 | Risk: LOW        | Conf: 60%
  AWHCL.NS        | Price:  383.85 | Target:  315.77 | Risk: LOW        | Conf: 100%
  LGHL.NS         | Price:  175.94 | Target:  125.56 | Risk: LOW        | Conf: 100%
  ECOSMOBLTY.NS   | Price:  109.82 | Target:   82.25 | Risk: LOW        | Conf: 100%
  JAGRAN.NS       | Price:   61.96 | Target:   57.20 | Risk: LOW        | Conf: 100%
  RUPA.NS         | Price:  153.53 | Target:  129.55 | Risk: LOW        | Conf: 100%
  SHRIRAMPPS.NS   | Price:   77.91 | Target:   66.27 | Risk: LOW        | Conf: 100%
  HMAAGRO.NS      | Price:   21.28 | Target:   13.05 | Risk: LOW        | Conf: 100%
  PLATIND.NS      | Price:  215.20 | Target:  176.28 | Risk: LOW        | Conf: 100%
  ORIENTTECH.NS   | Price:  243.65 | Target:  206.10 | Risk: LOW        | Conf: 100%
  EKC.NS          | Price:  111.38 | Target:   89.19 | Risk: LOW        | Conf: 80%
  CONFIPET.NS     | Price:   72.14 | Target:   50.56 | Risk: LOW        | Conf: 100%
  CENTRUM.NS      | Price:   23.28 | Target:   16.56 | Risk: LOW        | Conf: 100%
  ROTO.NS         | Price:   65.58 | Target:   54.24 | Risk: LOW        | Conf: 100%
  GPTINFRA.NS     | Price:  112.41 | Target:   94.54 | Risk: LOW        | Conf: 100%
  SURYODAY.NS     | Price:  158.84 | Target:  136.62 | Risk: LOW        | Conf: 80%
  BAJAJHCARE.NS   | Price:  322.00 | Target:  280.29 | Risk: LOW        | Conf: 100%
  PARACABLES.NS   | Price:   62.50 | Target:   44.20 | Risk: LOW        | Conf: 100%
  SALZERELEC.NS   | Price:  569.55 | Target:  467.51 | Risk: LOW        | Conf: 100%
  INFOBEAN.NS     | Price:  155.17 | Target:  128.61 | Risk: LOW        | Conf: 100%
  BLKASHYAP.NS    | Price:   52.52 | Target:   41.67 | Risk: LOW        | Conf: 100%
  GODAVARIB.NS    | Price:  244.25 | Target:  186.68 | Risk: LOW        | Conf: 80%
  JARO.NS         | Price:  445.20 | Target:  358.43 | Risk: LOW        | Conf: 100%
  SURAJEST.NS     | Price:  195.46 | Target:  155.98 | Risk: LOW        | Conf: 100%
  CIFL.NS         | Price:   20.32 | Target:   15.11 | Risk: LOW        | Conf: 100%
  MADRASFERT.NS   | Price:   65.52 | Target:   57.78 | Risk: LOW        | Conf: 80%
  HARIOMPIPE.NS   | Price:  348.05 | Target:  285.80 | Risk: LOW        | Conf: 100%
  DECCANCE.NS     | Price:  554.15 | Target:  448.94 | Risk: LOW        | Conf: 100%
  SUMEETINDS.NS   | Price:   13.18 | Target:    8.78 | Risk: LOW        | Conf: 100%
  TAC.NS          | Price:  417.85 | Target:  299.24 | Risk: LOW        | Conf: 100%
  BSHSL.NS        | Price:   87.07 | Target:   68.31 | Risk: LOW        | Conf: 100%
  SIGNPOST.NS     | Price:  264.65 | Target:  220.40 | Risk: LOW        | Conf: 80%
  HITECHGEAR.NS   | Price:  546.30 | Target:  432.60 | Risk: LOW        | Conf: 100%
  ATULAUTO.NS     | Price:  483.05 | Target:  372.84 | Risk: LOW        | Conf: 100%
  AGARIND.NS      | Price:  491.80 | Target:  412.05 | Risk: LOW        | Conf: 100%
  ONEPOINT.NS     | Price:   56.17 | Target:   44.69 | Risk: LOW        | Conf: 100%
  CAPITALSFB.NS   | Price:  284.70 | Target:  246.95 | Risk: LOW        | Conf: 100%
  ASIANTILES.NS   | Price:   45.40 | Target:   29.42 | Risk: LOW        | Conf: 100%
  RICOAUTO.NS     | Price:  129.95 | Target:   91.27 | Risk: LOW        | Conf: 100%
  ADVENTHTL.NS    | Price:  133.20 | Target:  113.95 | Risk: LOW        | Conf: 100%
  BUTTERFLY.NS    | Price:  647.40 | Target:  543.52 | Risk: LOW        | Conf: 100%
  FAZE3Q.NS       | Price:  498.90 | Target:  349.95 | Risk: LOW        | Conf: 100%
  MICEL.NS        | Price:   36.24 | Target:   30.60 | Risk: LOW        | Conf: 100%
  BHARATWIRE.NS   | Price:  186.73 | Target:  152.88 | Risk: LOW        | Conf: 100%
  VASCONEQ.NS     | Price:   31.25 | Target:   23.66 | Risk: LOW        | Conf: 100%
  WALCHANNAG.NS   | Price:  227.09 | Target:  182.15 | Risk: LOW        | Conf: 80%
  TEXINFRA.NS     | Price:  108.03 | Target:   91.47 | Risk: LOW        | Conf: 100%
  WCIL.NS         | Price:   86.70 | Target:   73.35 | Risk: LOW        | Conf: 80%
  HERANBA.NS      | Price:  164.88 | Target:  133.90 | Risk: LOW        | Conf: 100%
  BOROSCI.NS      | Price:  126.29 | Target:  105.48 | Risk: LOW        | Conf: 100%
  GPTHEALTH.NS    | Price:  150.64 | Target:  123.87 | Risk: LOW        | Conf: 100%
  MEIL.NS         | Price:  259.55 | Target:  214.41 | Risk: LOW        | Conf: 100%
  GTPL.NS         | Price:   54.25 | Target:   42.48 | Risk: LOW        | Conf: 100%
  ROHLTD.NS       | Price:  302.70 | Target:  251.70 | Risk: LOW        | Conf: 100%
  VHL.NS          | Price: 3414.20 | Target: 2830.91 | Risk: LOW        | Conf: 100%
  DSSL.NS         | Price: 1080.10 | Target:  851.45 | Risk: LOW        | Conf: 100%
  BAJAJINDEF.NS   | Price:  215.85 | Target:  176.40 | Risk: LOW        | Conf: 100%
  WEALTH.NS       | Price:  849.85 | Target:  729.62 | Risk: LOW        | Conf: 100%
  JINDALPHOT.NS   | Price: 1044.90 | Target:  890.58 | Risk: LOW        | Conf: 80%
  SRM.NS          | Price:  467.85 | Target:  368.94 | Risk: LOW        | Conf: 100%
  VILAS.NS        | Price:  345.15 | Target:  276.69 | Risk: LOW        | Conf: 100%
  AMNPLST.NS      | Price:  191.03 | Target:  146.96 | Risk: LOW        | Conf: 80%
  ZUARI.NS        | Price:  225.04 | Target:  192.02 | Risk: LOW        | Conf: 80%
  ICEMAKE.NS      | Price:  721.70 | Target:  586.99 | Risk: LOW        | Conf: 100%
  KELLTONTEC.NS   | Price:   13.76 | Target:   11.83 | Risk: LOW        | Conf: 80%
  KRISHNADEF.NS   | Price: 1026.80 | Target:  718.01 | Risk: LOW        | Conf: 100%
  DPSCLTD.NS      | Price:    7.13 | Target:    5.61 | Risk: LOW        | Conf: 100%
  NELCAST.NS      | Price:  117.81 | Target:  101.45 | Risk: LOW        | Conf: 100%
  OAL.NS          | Price:  339.85 | Target:  273.39 | Risk: LOW        | Conf: 100%
  STERTOOLS.NS    | Price:  223.00 | Target:  174.14 | Risk: LOW        | Conf: 100%
  GEMAROMA.NS     | Price:  175.79 | Target:  134.71 | Risk: LOW        | Conf: 100%
  EXCELSOFT.NS    | Price:   70.13 | Target:   56.01 | Risk: LOW        | Conf: 100%
  IZMO.NS         | Price:  841.25 | Target:  611.82 | Risk: LOW        | Conf: 100%
  SWELECTES.NS    | Price:  608.90 | Target:  468.94 | Risk: LOW        | Conf: 100%
  OMINFRAL.NS     | Price:   83.29 | Target:   70.30 | Risk: LOW        | Conf: 100%
  RNBDENIMS.NS    | Price:    7.73 | Target:    5.96 | Risk: LOW        | Conf: 100%
  VIDYAWIRES.NS   | Price:   86.50 | Target:   71.28 | Risk: LOW        | Conf: 100%
  PENINLAND.NS    | Price:   15.50 | Target:   14.08 | Risk: LOW        | Conf: 100%
  TNPL.NS         | Price:  141.11 | Target:  116.43 | Risk: LOW        | Conf: 100%
  KOKUYOCMLN.NS   | Price:   80.08 | Target:   64.43 | Risk: LOW        | Conf: 100%
  MAXIND.NS       | Price:  150.10 | Target:  119.45 | Risk: LOW        | Conf: 100%
  CREST.NS        | Price:  361.80 | Target:  291.71 | Risk: LOW        | Conf: 100%
  THEMISMED.NS    | Price:  106.14 | Target:   75.60 | Risk: LOW        | Conf: 100%
  UNIENTER.NS     | Price:   94.46 | Target:   78.01 | Risk: LOW        | Conf: 100%
  SCODATUBES.NS   | Price:  128.84 | Target:  100.95 | Risk: LOW        | Conf: 100%
  INDOFARM.NS     | Price:  141.76 | Target:  111.37 | Risk: LOW        | Conf: 100%
  SBC.NS          | Price:   40.10 | Target:   30.56 | Risk: LOW        | Conf: 100%
  GGBL.NS         | Price:  238.35 | Target:  187.96 | Risk: LOW        | Conf: 100%
  CEWATER.NS      | Price:  253.15 | Target:  194.15 | Risk: LOW        | Conf: 100%
  GKWLIMITED.NS   | Price: 1606.50 | Target: 1435.82 | Risk: LOW        | Conf: 80%
  NDTV.NS         | Price:   75.49 | Target:   66.68 | Risk: LOW        | Conf: 80%
  INNOVANA.NS     | Price:  318.00 | Target:  239.80 | Risk: LOW        | Conf: 100%
  FAIRCHEMOR.NS   | Price:  659.95 | Target:  573.70 | Risk: LOW        | Conf: 100%
  INDOAMIN.NS     | Price:  122.35 | Target:   93.69 | Risk: LOW        | Conf: 100%
  DHARMAJ.NS      | Price:  260.65 | Target:  217.06 | Risk: LOW        | Conf: 100%
  OSWALGREEN.NS   | Price:   20.85 | Target:   17.20 | Risk: LOW        | Conf: 100%
  DENTA.NS        | Price:  286.40 | Target:  215.94 | Risk: LOW        | Conf: 100%
  LEMERITE.NS     | Price:   22.78 | Target:   17.59 | Risk: LOW        | Conf: 100%
  SRHHYPOLTD.NS   | Price:  473.15 | Target:  396.08 | Risk: LOW        | Conf: 100%
  XCHANGING.NS    | Price:   61.25 | Target:   52.19 | Risk: LOW        | Conf: 100%
  JPOLYINVST.NS   | Price:  964.00 | Target:  767.96 | Risk: LOW        | Conf: 100%
  OSWALAGRO.NS    | Price:   37.19 | Target:   27.85 | Risk: LOW        | Conf: 100%
  MVGJL.NS        | Price:  149.60 | Target:  114.42 | Risk: LOW        | Conf: 100%
  ADSL.NS         | Price:  108.49 | Target:   95.57 | Risk: LOW        | Conf: 100%
  HEXATRADEX.NS   | Price:  158.03 | Target:  132.97 | Risk: LOW        | Conf: 80%
  SARTELE.NS      | Price:  105.85 | Target:   74.94 | Risk: LOW        | Conf: 100%
  GULPOLY.NS      | Price:  190.71 | Target:  144.35 | Risk: LOW        | Conf: 100%
  SILVERTUC.NS    | Price:  180.13 | Target:  136.34 | Risk: LOW        | Conf: 100%
  JAYBARMARU.NS   | Price:  125.54 | Target:   94.27 | Risk: LOW        | Conf: 100%
  KUANTUM.NS      | Price:   73.00 | Target:   56.66 | Risk: LOW        | Conf: 100%
  GICHSGFIN.NS    | Price:  137.16 | Target:  119.15 | Risk: LOW        | Conf: 100%
  PRIMESECU.NS    | Price:  276.65 | Target:  223.31 | Risk: LOW        | Conf: 100%
  KARNIKA.NS      | Price:  112.35 | Target:   85.08 | Risk: LOW        | Conf: 100%
  BIRLAMONEY.NS   | Price:  126.60 | Target:  111.38 | Risk: LOW        | Conf: 100%
  NCLIND.NS       | Price:  174.00 | Target:  145.92 | Risk: LOW        | Conf: 100%
  COOLCAPS.NS     | Price:   20.25 | Target:   14.14 | Risk: LOW        | Conf: 100%
  VAKRANGEE.NS    | Price:    5.91 | Target:    5.29 | Risk: LOW        | Conf: 80%
  SAURASHCEM.NS   | Price:   58.22 | Target:   41.73 | Risk: LOW        | Conf: 80%
  EVERESTIND.NS   | Price:  434.50 | Target:  336.36 | Risk: LOW        | Conf: 100%
  LIKHITHA.NS     | Price:  210.30 | Target:  149.60 | Risk: LOW        | Conf: 100%
  TVSELECT.NS     | Price:  441.60 | Target:  360.33 | Risk: LOW        | Conf: 100%
  DISHTV.NS       | Price:    2.77 | Target:    2.41 | Risk: LOW        | Conf: 100%
  CHEMFAB.NS      | Price:  356.75 | Target:  284.12 | Risk: LOW        | Conf: 100%
  ANUHPHR.NS      | Price:   76.03 | Target:   67.12 | Risk: LOW        | Conf: 100%
  BLAL.NS         | Price:  168.43 | Target:  153.40 | Risk: LOW        | Conf: 80%
  VIVIANA.NS      | Price:  692.40 | Target:  544.38 | Risk: LOW        | Conf: 100%
  SUYOG.NS        | Price:  746.35 | Target:  535.31 | Risk: LOW        | Conf: 100%
  NGLFINE.NS      | Price: 2947.70 | Target: 1895.41 | Risk: LOW        | Conf: 100%
  JITFINFRA.NS    | Price:  309.00 | Target:  216.64 | Risk: LOW        | Conf: 100%
  SGIL.NS         | Price:  564.05 | Target:  453.96 | Risk: LOW        | Conf: 100%
  CHEMCON.NS      | Price:  185.48 | Target:  156.94 | Risk: LOW        | Conf: 80%
  VLSFINANCE.NS   | Price:  248.95 | Target:  197.52 | Risk: LOW        | Conf: 100%
  ASAL.NS         | Price:  500.10 | Target:  423.72 | Risk: LOW        | Conf: 80%
  ARFIN.NS        | Price:   83.95 | Target:   68.90 | Risk: LOW        | Conf: 100%
  SARLAPOLY.NS    | Price:   97.89 | Target:   81.33 | Risk: LOW        | Conf: 100%
  COFFEEDAY.NS    | Price:   29.08 | Target:   22.11 | Risk: LOW        | Conf: 100%
  BIGBLOC.NS      | Price:   42.49 | Target:   33.68 | Risk: LOW        | Conf: 100%
  OWAIS.NS        | Price:   61.15 | Target:   43.76 | Risk: LOW        | Conf: 100%
  ZTECH.NS        | Price:  494.40 | Target:  373.51 | Risk: LOW        | Conf: 100%
  AMBIKCO.NS      | Price: 1677.00 | Target: 1327.25 | Risk: LOW        | Conf: 100%
  VHLTD.NS        | Price:  119.76 | Target:   87.53 | Risk: LOW        | Conf: 100%
  NINSYS.NS       | Price:  715.20 | Target:  526.81 | Risk: LOW        | Conf: 100%
  MALLCOM.NS      | Price:  974.50 | Target:  853.45 | Risk: LOW        | Conf: 100%
  TECHLABS.NS     | Price:  113.55 | Target:   86.64 | Risk: LOW        | Conf: 100%
  MUFTI.NS        | Price:   76.85 | Target:   59.11 | Risk: LOW        | Conf: 100%
  PROZONER.NS     | Price:   41.73 | Target:   32.80 | Risk: LOW        | Conf: 100%
  LINC.NS         | Price:   96.37 | Target:   77.96 | Risk: LOW        | Conf: 100%
  MVKAGRO.NS      | Price:  177.30 | Target:  113.18 | Risk: LOW        | Conf: 100%
  KSOLVES.NS      | Price:  272.05 | Target:  239.55 | Risk: LOW        | Conf: 100%
  NBIFIN.NS       | Price: 1964.90 | Target: 1542.24 | Risk: LOW        | Conf: 100%
  HLVLTD.NS       | Price:    6.58 | Target:    5.33 | Risk: LOW        | Conf: 100%
  THEINVEST.NS    | Price:   96.73 | Target:   76.01 | Risk: LOW        | Conf: 80%
  RKSWAMY.NS      | Price:   95.45 | Target:   72.09 | Risk: LOW        | Conf: 100%
  REPRO.NS        | Price:  311.95 | Target:  226.00 | Risk: LOW        | Conf: 100%
  SEJALLTD.NS     | Price:  663.90 | Target:  531.61 | Risk: LOW        | Conf: 100%
  GLOSTERLTD.NS   | Price:  601.00 | Target:  480.68 | Risk: LOW        | Conf: 100%
  MINDTECK.NS     | Price:  171.27 | Target:  141.09 | Risk: LOW        | Conf: 100%
  HARDWYN.NS      | Price:    9.08 | Target:    6.16 | Risk: LOW        | Conf: 100%
  ACL.NS          | Price:   45.20 | Target:   37.13 | Risk: LOW        | Conf: 100%
  APTECHT.NS      | Price:   92.51 | Target:   76.59 | Risk: LOW        | Conf: 100%
  MANBA.NS        | Price:  129.08 | Target:  109.17 | Risk: LOW        | Conf: 100%
  MAANALU.NS      | Price:  119.40 | Target:   93.69 | Risk: LOW        | Conf: 100%
  URJA.NS         | Price:    9.35 | Target:    8.21 | Risk: LOW        | Conf: 100%
  IRIS.NS         | Price:  243.89 | Target:  169.26 | Risk: LOW        | Conf: 100%
  HINDCOMPOS.NS   | Price:  411.50 | Target:  340.18 | Risk: LOW        | Conf: 100%
  PARSVNATH.NS    | Price:    1.39 | Target:    1.25 | Risk: LOW        | Conf: 100%
  SCHAND.NS       | Price:  136.06 | Target:  113.14 | Risk: LOW        | Conf: 100%
  KILITCH.NS      | Price:  162.33 | Target:  124.50 | Risk: LOW        | Conf: 100%
  KRITI.NS        | Price:   64.34 | Target:   43.19 | Risk: LOW        | Conf: 100%
  DBEIL.NS        | Price:    6.66 | Target:    5.23 | Risk: LOW        | Conf: 100%
  ASIANHOTNR.NS   | Price:  298.20 | Target:  241.31 | Risk: LOW        | Conf: 100%
  BORANA.NS       | Price:  307.95 | Target:  230.97 | Risk: LOW        | Conf: 100%
  TIRUPATI.NS     | Price:  332.00 | Target:  301.68 | Risk: LOW        | Conf: 100%
  TOLINS.NS       | Price:   96.08 | Target:   82.84 | Risk: LOW        | Conf: 100%
  ONMOBILE.NS     | Price:   56.99 | Target:   48.21 | Risk: LOW        | Conf: 100%
  GPECO.NS        | Price:  379.00 | Target:  292.82 | Risk: LOW        | Conf: 100%
  RPPINFRA.NS     | Price:   57.78 | Target:   44.36 | Risk: LOW        | Conf: 100%
  PYRAMID.NS      | Price:  163.43 | Target:  128.26 | Risk: LOW        | Conf: 100%
  PRIMO.NS        | Price:   20.92 | Target:   13.76 | Risk: LOW        | Conf: 100%
  TARACHAND.NS    | Price:   47.97 | Target:   35.08 | Risk: LOW        | Conf: 100%
  RADIANTCMS.NS   | Price:   34.52 | Target:   28.08 | Risk: LOW        | Conf: 100%
  ESSARSHPNG.NS   | Price:   16.98 | Target:   11.62 | Risk: LOW        | Conf: 100%
  EIFFL.NS        | Price:  258.60 | Target:  182.55 | Risk: LOW        | Conf: 100%
  DIGISPICE.NS    | Price:   16.99 | Target:   12.64 | Risk: LOW        | Conf: 100%
  SURAJLTD.NS     | Price:  202.49 | Target:  156.32 | Risk: LOW        | Conf: 100%
  MBLINFRA.NS     | Price:   23.60 | Target:   18.89 | Risk: LOW        | Conf: 100%
  PRECOT.NS       | Price:  697.35 | Target:  431.81 | Risk: LOW        | Conf: 100%
  ALLETEC.NS      | Price:  119.75 | Target:   90.66 | Risk: LOW        | Conf: 100%
  RAMAPHO.NS      | Price:  121.05 | Target:  101.69 | Risk: LOW        | Conf: 80%
  ORIENTPPR.NS    | Price:   17.13 | Target:   14.08 | Risk: LOW        | Conf: 100%
  GVKPIL.NS       | Price:    2.24 | Target:    1.94 | Risk: LOW        | Conf: 100%
  LIBERTSHOE.NS   | Price:  246.75 | Target:  203.70 | Risk: LOW        | Conf: 100%
  BELLACASA.NS    | Price:  228.07 | Target:  180.48 | Risk: LOW        | Conf: 100%
  BMWVENTLTD.NS   | Price:   57.04 | Target:   45.76 | Risk: LOW        | Conf: 100%
  ADVANIHOTR.NS   | Price:   49.61 | Target:   41.75 | Risk: LOW        | Conf: 80%
  ORBTEXP.NS      | Price:  225.12 | Target:  176.39 | Risk: LOW        | Conf: 100%
  PTL.NS          | Price:   38.33 | Target:   34.56 | Risk: LOW        | Conf: 100%
  EFFWA.NS        | Price:  343.10 | Target:  292.69 | Risk: LOW        | Conf: 100%
  TERASOFT.NS     | Price:  321.75 | Target:  176.18 | Risk: LOW        | Conf: 100%
  VINYLINDIA.NS   | Price:  235.19 | Target:  203.30 | Risk: LOW        | Conf: 100%
  EUROBOND.NS     | Price:  157.38 | Target:  125.00 | Risk: LOW        | Conf: 100%
  MIRZAINT.NS     | Price:   31.30 | Target:   26.89 | Risk: LOW        | Conf: 100%
  ATMASTCO.NS     | Price:  141.85 | Target:  111.67 | Risk: LOW        | Conf: 100%
  CYBERTECH.NS    | Price:  134.88 | Target:  113.17 | Risk: LOW        | Conf: 100%
  HCL-INSYS.NS    | Price:   11.09 | Target:    8.91 | Risk: LOW        | Conf: 100%
  MODINATUR.NS    | Price:  353.75 | Target:  276.48 | Risk: LOW        | Conf: 100%
  KOTHARIPRO.NS   | Price:   68.05 | Target:   54.93 | Risk: LOW        | Conf: 100%
  VRAJ.NS         | Price:  121.36 | Target:  103.88 | Risk: LOW        | Conf: 80%
  XTGLOBAL.NS     | Price:   28.49 | Target:   20.31 | Risk: LOW        | Conf: 100%
  SINCLAIR.NS     | Price:   74.43 | Target:   60.48 | Risk: LOW        | Conf: 100%
  DAVANGERE.NS    | Price:    2.99 | Target:    2.33 | Risk: LOW        | Conf: 100%
  HIGREEN.NS      | Price:  132.70 | Target:  110.25 | Risk: LOW        | Conf: 100%
  SAHAJSOLAR.NS   | Price:  108.35 | Target:   87.46 | Risk: LOW        | Conf: 80%
  SPENCERS.NS     | Price:   30.40 | Target:   23.32 | Risk: LOW        | Conf: 100%
  POLYSIL.NS      | Price:   55.05 | Target:   29.84 | Risk: LOW        | Conf: 100%
  LORDSCHLO.NS    | Price:  134.76 | Target:  105.87 | Risk: LOW        | Conf: 100%
  THOMASCOTT.NS   | Price:  286.35 | Target:  173.64 | Risk: LOW        | Conf: 100%
  MCLEODRUSS.NS   | Price:   49.91 | Target:   36.49 | Risk: LOW        | Conf: 100%
  PANSARI.NS      | Price:  317.55 | Target:  218.96 | Risk: LOW        | Conf: 80%
  MONEYBOXX.NS    | Price:   55.15 | Target:   41.98 | Risk: LOW        | Conf: 100%
  SOUTHWEST.NS    | Price:  220.04 | Target:  169.06 | Risk: LOW        | Conf: 100%
  SRGHFL.NS       | Price:  264.25 | Target:  202.59 | Risk: LOW        | Conf: 100%
  RBMINFRA.NS     | Price:  242.45 | Target:  181.00 | Risk: LOW        | Conf: 100%
  EMAMIREAL.NS    | Price:   70.53 | Target:   55.43 | Risk: LOW        | Conf: 100%
  REMSONSIND.NS   | Price:   82.56 | Target:   64.64 | Risk: LOW        | Conf: 80%
  BANSWRAS.NS     | Price:  122.10 | Target:   99.35 | Risk: LOW        | Conf: 80%
  S&SPOWER.NS     | Price:  298.85 | Target:  180.21 | Risk: LOW        | Conf: 100%
  RUBFILA.NS      | Price:   69.45 | Target:   53.15 | Risk: LOW        | Conf: 100%
  GENUSPAPER.NS   | Price:   11.23 | Target:    8.37 | Risk: LOW        | Conf: 100%
  DENORA.NS       | Price:  828.95 | Target:  676.79 | Risk: LOW        | Conf: 100%
  RHL.NS          | Price:  169.22 | Target:  140.41 | Risk: LOW        | Conf: 80%
  TICL.NS         | Price:    9.51 | Target:    6.70 | Risk: LOW        | Conf: 100%
  SPCENET.NS      | Price:    3.34 | Target:    2.14 | Risk: LOW        | Conf: 100%
  BEDMUTHA.NS     | Price:  108.42 | Target:   79.12 | Risk: LOW        | Conf: 100%
  INFOLLION.NS    | Price:  158.60 | Target:  128.49 | Risk: LOW        | Conf: 80%
  NILAINFRA.NS    | Price:    6.98 | Target:    5.84 | Risk: LOW        | Conf: 100%
  UNIDT.NS        | Price:  219.78 | Target:  165.29 | Risk: LOW        | Conf: 100%
  VISHNUINFR.NS   | Price:  152.55 | Target:  124.23 | Risk: LOW        | Conf: 80%
  AVPINFRA.NS     | Price:   59.20 | Target:   46.68 | Risk: LOW        | Conf: 100%
  GOACARBON.NS    | Price:  350.70 | Target:  303.59 | Risk: LOW        | Conf: 100%
  RUCHIRA.NS      | Price:  102.88 | Target:   87.11 | Risk: LOW        | Conf: 100%
  PHANTOMFX.NS    | Price:  128.10 | Target:   68.55 | Risk: LOW        | Conf: 100%
  SAKUMA.NS       | Price:    1.52 | Target:    1.25 | Risk: LOW        | Conf: 100%
  ASMS.NS         | Price:    6.99 | Target:    5.49 | Risk: LOW        | Conf: 100%
  VIKASLIFE.NS    | Price:    1.19 | Target:    1.08 | Risk: LOW        | Conf: 100%
  MAHEPC.NS       | Price:  107.00 | Target:   94.51 | Risk: LOW        | Conf: 80%
  GOLDKART.NS     | Price:   84.00 | Target:   71.70 | Risk: LOW        | Conf: 100%
  DYNPRO.NS       | Price:  228.55 | Target:  167.01 | Risk: LOW        | Conf: 100%
  SHREEKARNI.NS   | Price:  351.65 | Target:  240.42 | Risk: LOW        | Conf: 100%
  BCONCEPTS.NS    | Price:  161.96 | Target:  115.85 | Risk: LOW        | Conf: 100%
  VARDMNPOLY.NS   | Price:    6.10 | Target:    4.29 | Risk: LOW        | Conf: 100%
  INM.NS          | Price:  164.05 | Target:  153.32 | Risk: LOW        | Conf: 80%
  VGL.NS          | Price:   56.05 | Target:   40.69 | Risk: LOW        | Conf: 100%
  INSPIRISYS.NS   | Price:   93.94 | Target:   70.60 | Risk: LOW        | Conf: 100%
  WTICAB.NS       | Price:  102.25 | Target:   79.70 | Risk: LOW        | Conf: 100%
  SHIVAMAUTO.NS   | Price:   16.87 | Target:   14.61 | Risk: LOW        | Conf: 100%
  BALAJEE.NS      | Price:   26.88 | Target:   21.24 | Risk: LOW        | Conf: 80%
  RCOM.NS         | Price:    0.81 | Target:    0.71 | Risk: LOW        | Conf: 100%
  EXXARO.NS       | Price:    6.14 | Target:    5.09 | Risk: LOW        | Conf: 80%
  BPL.NS          | Price:   49.76 | Target:   41.27 | Risk: LOW        | Conf: 100%
  TRF.NS          | Price:  230.41 | Target:  204.79 | Risk: LOW        | Conf: 80%
  HARRMALAYA.NS   | Price:  197.89 | Target:  150.45 | Risk: LOW        | Conf: 100%
  MANCREDIT.NS    | Price:  218.06 | Target:  140.23 | Risk: LOW        | Conf: 100%
  RACE.NS         | Price:  102.53 | Target:   74.79 | Risk: LOW        | Conf: 100%
  MARKOLINES.NS   | Price:  171.56 | Target:  148.13 | Risk: LOW        | Conf: 100%
  SKP.NS          | Price:  152.00 | Target:  121.93 | Risk: LOW        | Conf: 100%
  VLEGOV.NS       | Price:    9.72 | Target:    8.73 | Risk: LOW        | Conf: 100%
  DPWIRES.NS      | Price:  158.54 | Target:  132.99 | Risk: LOW        | Conf: 100%
  VIKASECO.NS     | Price:    1.06 | Target:    0.94 | Risk: LOW        | Conf: 100%
  BYKE.NS         | Price:   32.37 | Target:   25.92 | Risk: LOW        | Conf: 100%
  AVG.NS          | Price:  186.17 | Target:  145.73 | Risk: LOW        | Conf: 100%
  AFFORDABLE.NS   | Price:  166.81 | Target:  123.59 | Risk: LOW        | Conf: 100%
  ATLANTAA.NS     | Price:   38.00 | Target:   23.44 | Risk: LOW        | Conf: 100%
  SINTERCOM.NS    | Price:   79.06 | Target:   53.07 | Risk: LOW        | Conf: 80%
  GOLDTECH.NS     | Price:   49.65 | Target:   37.95 | Risk: LOW        | Conf: 100%
  PPAP.NS         | Price:  262.95 | Target:  190.16 | Risk: LOW        | Conf: 100%
  NATHBIOGEN.NS   | Price:  153.09 | Target:  132.53 | Risk: LOW        | Conf: 100%
  DIAMINESQ.NS    | Price:  241.11 | Target:  172.50 | Risk: LOW        | Conf: 100%
  VIPCLOTHNG.NS   | Price:   20.44 | Target:   16.41 | Risk: LOW        | Conf: 80%
  SAAKSHI.NS      | Price:  285.70 | Target:  223.88 | Risk: LOW        | Conf: 80%
  RVHL.NS         | Price:   43.02 | Target:   31.42 | Risk: LOW        | Conf: 80%
  SOMATEX.NS      | Price:   86.24 | Target:   65.95 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    2.26 | Target:    2.18 | Risk: LOW        | Conf: 100%
  SUPREME.NS      | Price:   40.79 | Target:   27.90 | Risk: LOW        | Conf: 100%
  PILITA.NS       | Price:    8.11 | Target:    6.10 | Risk: LOW        | Conf: 100%
  GLOBALVECT.NS   | Price:  152.51 | Target:  123.54 | Risk: LOW        | Conf: 100%
  GOYALSALT.NS    | Price:  108.75 | Target:   93.39 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:   84.70 | Target:   61.93 | Risk: LOW        | Conf: 80%
  DJML.NS         | Price:  108.64 | Target:   71.07 | Risk: LOW        | Conf: 100%
  STARTECK.NS     | Price:  247.95 | Target:  192.75 | Risk: LOW        | Conf: 100%
  DELPHIFX.NS     | Price:    6.51 | Target:    4.78 | Risk: LOW        | Conf: 100%
