NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-10 03:42:17

BUY SIGNALS (1033):
  RELIANCE.NS     | Price: 1334.80 | Entry:  1308.1 | Target: 1449.23 | Risk: LOW       
  EDUCOMP.NS      | Price:    0.91 | Trend:  -3.93% | Mom:   0.00% | Risk: LOW       
  GLFL.NS         | Price:    5.20 | Trend: -12.62% | Mom:   3.79% | Risk: LOW       
  ANTGRAPHIC.NS   | Price:    0.75 | Trend:  -3.90% | Mom:   0.00% | Risk: LOW       
  QUADPRO.NS      | Price:    2.40 | Trend:   3.76% | Mom:   0.00% | Risk: LOW       
  CREATIVEYE.NS   | Price:    6.40 | Trend:   1.19% | Mom:  -3.90% | Risk: LOW       
  ARENTERP.NS     | Price:   38.95 | Trend:   3.47% | Mom: -11.96% | Risk: LOW       
  EUROTEXIND.NS   | Price:   13.37 | Trend: -14.32% | Mom:   4.45% | Risk: LOW       
  INDIFRA.NS      | Price:   11.95 | Trend:  -5.29% | Mom:   0.00% | Risk: LOW       
  AMIABLE.NS      | Price:   72.90 | Trend:  -3.73% | Mom:  -0.07% | Risk: LOW       
  DCMFINSERV.NS   | Price:    5.29 | Trend:  -2.20% | Mom:   4.34% | Risk: LOW       
  PREMIER.NS      | Price:    2.90 | Trend:  -0.64% | Mom:   2.11% | Risk: LOW       
  ORTINGLOBE.NS   | Price:   15.15 | Trend:  -7.14% | Mom:   2.30% | Risk: LOW       
  CBAZAAR.NS      | Price:    5.50 | Trend:   3.54% | Mom: -13.39% | Risk: LOW       
  ACCORD.NS       | Price:  198.35 | Trend:  33.45% | Mom:  -1.98% | Risk: LOW       
  JALAN.NS        | Price:    1.70 | Trend: -13.75% | Mom:   0.00% | Risk: LOW       
  QUINTEGRA.NS    | Price:    1.40 | Trend:   2.32% | Mom:   0.72% | Risk: LOW       

SELL SIGNALS (591):
  HDFCBANK.NS     | Price:  731.00 | Target:  675.91 | Risk: LOW        | Conf: 80%
  HINDUNILVR.NS   | Price: 2096.00 | Target: 1854.57 | Risk: LOW        | Conf: 100%
  LICI.NS         | Price:  394.00 | Target:  345.89 | Risk: LOW        | Conf: 100%
  NTPC.NS         | Price:  342.50 | Target:  313.48 | Risk: LOW        | Conf: 80%
  ADANIPORTS.NS   | Price: 1693.50 | Target: 1503.29 | Risk: LOW        | Conf: 100%
  ONGC.NS         | Price:  238.85 | Target:  216.79 | Risk: LOW        | Conf: 100%
  DMART.NS        | Price: 3900.00 | Target: 3405.14 | Risk: LOW        | Conf: 100%
  ADANIPOWER.NS   | Price:  209.00 | Target:  185.04 | Risk: LOW        | Conf: 100%
  POWERGRID.NS    | Price:  271.60 | Target:  243.89 | Risk: LOW        | Conf: 100%
  COALINDIA.NS    | Price:  415.25 | Target:  384.98 | Risk: LOW        | Conf: 80%
  HDFCLIFE.NS     | Price:  540.00 | Target:  493.29 | Risk: LOW        | Conf: 100%
  ADANIGREEN.NS   | Price: 1372.40 | Target: 1155.94 | Risk: LOW        | Conf: 80%
  VBL.NS          | Price:  442.00 | Target:  378.80 | Risk: LOW        | Conf: 100%
  ICICIAMC.NS     | Price: 3072.80 | Target: 2825.84 | Risk: LOW        | Conf: 80%
  MUTHOOTFIN.NS   | Price: 2890.00 | Target: 2366.00 | Risk: LOW        | Conf: 100%
  CUMMINSIND.NS   | Price: 5426.00 | Target: 4735.46 | Risk: LOW        | Conf: 100%
  BSE.NS          | Price: 3457.10 | Target: 2983.99 | Risk: LOW        | Conf: 100%
  MANKIND.NS      | Price: 2456.00 | Target: 2143.82 | Risk: LOW        | Conf: 80%
  INDUSTOWER.NS   | Price:  372.00 | Target:  326.89 | Risk: LOW        | Conf: 80%
  GROWW.NS        | Price:  190.50 | Target:  166.41 | Risk: LOW        | Conf: 100%
  IDEA.NS         | Price:   12.73 | Target:   11.23 | Risk: LOW        | Conf: 100%
  DABUR.NS        | Price:  410.00 | Target:  366.54 | Risk: LOW        | Conf: 100%
  NTPCGREEN.NS    | Price:   91.50 | Target:   80.10 | Risk: LOW        | Conf: 100%
  NHPC.NS         | Price:   76.92 | Target:   67.71 | Risk: LOW        | Conf: 100%
  SUZLON.NS       | Price:   48.15 | Target:   40.69 | Risk: LOW        | Conf: 100%
  YESBANK.NS      | Price:   22.69 | Target:   20.97 | Risk: LOW        | Conf: 80%
  TORNTPOWER.NS   | Price: 1350.80 | Target: 1205.80 | Risk: LOW        | Conf: 100%
  HDBFS.NS        | Price:  665.65 | Target:  598.49 | Risk: LOW        | Conf: 100%
  SCHAEFFLER.NS   | Price: 4035.20 | Target: 3482.66 | Risk: LOW        | Conf: 80%
  COLPAL.NS       | Price: 2030.00 | Target: 1737.43 | Risk: LOW        | Conf: 80%
  PHOENIXLTD.NS   | Price: 1895.50 | Target: 1645.57 | Risk: LOW        | Conf: 100%
  UPL.NS          | Price:  573.00 | Target:  504.07 | Risk: LOW        | Conf: 100%
  TATACOMM.NS     | Price: 1755.20 | Target: 1471.13 | Risk: LOW        | Conf: 80%
  VOLTAS.NS       | Price: 1285.00 | Target: 1113.32 | Risk: LOW        | Conf: 100%
  PGHH.NS         | Price: 8497.00 | Target: 7585.21 | Risk: LOW        | Conf: 100%
  THERMAX.NS      | Price: 4059.90 | Target: 3042.72 | Risk: LOW        | Conf: 100%
  BLUESTARCO.NS   | Price: 1514.00 | Target: 1223.68 | Risk: LOW        | Conf: 100%
  NH.NS           | Price: 1885.10 | Target: 1632.31 | Risk: LOW        | Conf: 100%
  GODIGIT.NS      | Price:  272.25 | Target:  213.88 | Risk: LOW        | Conf: 100%
  METROBRAND.NS   | Price:  972.50 | Target:  839.29 | Risk: LOW        | Conf: 100%
  LICHSGFIN.NS    | Price:  504.25 | Target:  447.86 | Risk: LOW        | Conf: 100%
  GILLETTE.NS     | Price: 7683.50 | Target: 6882.79 | Risk: LOW        | Conf: 60%
  IKS.NS          | Price: 1737.70 | Target: 1420.31 | Risk: LOW        | Conf: 100%
  NUVAMA.NS       | Price: 1642.70 | Target: 1238.56 | Risk: LOW        | Conf: 100%
  EIHOTEL.NS      | Price:  306.55 | Target:  262.96 | Risk: LOW        | Conf: 100%
  ANGELONE.NS     | Price:  292.00 | Target:  250.77 | Risk: LOW        | Conf: 100%
  PSB.NS          | Price:   23.79 | Target:   20.95 | Risk: LOW        | Conf: 60%
  ONESOURCE.NS    | Price: 1576.00 | Target: 1230.00 | Risk: LOW        | Conf: 100%
  BIKAJI.NS       | Price:  623.50 | Target:  550.07 | Risk: LOW        | Conf: 80%
  KAJARIACER.NS   | Price: 1167.30 | Target: 1016.84 | Risk: LOW        | Conf: 80%
  DEEPAKFERT.NS   | Price: 1537.80 | Target: 1244.05 | Risk: LOW        | Conf: 80%
  JUBLPHARMA.NS   | Price:  932.00 | Target:  805.16 | Risk: LOW        | Conf: 100%
  RATNAMANI.NS    | Price: 2197.60 | Target: 1802.17 | Risk: LOW        | Conf: 100%
  VENTIVE.NS      | Price:  599.90 | Target:  525.06 | Risk: LOW        | Conf: 100%
  SOBHA.NS        | Price: 1339.00 | Target: 1126.96 | Risk: LOW        | Conf: 80%
  APTUS.NS        | Price:  260.65 | Target:  216.74 | Risk: LOW        | Conf: 100%
  AFCONS.NS       | Price:  274.25 | Target:  229.48 | Risk: LOW        | Conf: 100%
  ABDL.NS         | Price:  599.25 | Target:  478.37 | Risk: LOW        | Conf: 100%
  DATAPATTNS.NS   | Price: 4380.70 | Target: 3183.95 | Risk: LOW        | Conf: 80%
  JBMA.NS         | Price:  648.65 | Target:  573.63 | Risk: LOW        | Conf: 80%
  GESHIP.NS       | Price: 1341.80 | Target: 1067.70 | Risk: LOW        | Conf: 100%
  EMMVEE.NS       | Price:  318.90 | Target:  260.54 | Risk: LOW        | Conf: 100%
  SPLPETRO.NS     | Price:  701.45 | Target:  556.24 | Risk: LOW        | Conf: 100%
  ZYDUSWELL.NS    | Price:  533.85 | Target:  418.58 | Risk: LOW        | Conf: 100%
  KSB.NS          | Price:  784.25 | Target:  628.05 | Risk: LOW        | Conf: 100%
  CEMPRO.NS       | Price: 1208.10 | Target:  869.17 | Risk: LOW        | Conf: 100%
  ZENTEC.NS       | Price: 1721.10 | Target: 1403.60 | Risk: LOW        | Conf: 100%
  JAINREC.NS      | Price:  308.40 | Target:  231.94 | Risk: LOW        | Conf: 100%
  GODREJAGRO.NS   | Price:  542.85 | Target:  487.07 | Risk: LOW        | Conf: 100%
  AAVAS.NS        | Price: 1371.50 | Target: 1127.39 | Risk: LOW        | Conf: 80%
  ANURAS.NS       | Price: 1214.60 | Target: 1113.81 | Risk: LOW        | Conf: 100%
  VTL.NS          | Price:  606.75 | Target:  495.75 | Risk: LOW        | Conf: 80%
  CCL.NS          | Price: 1130.00 | Target:  967.25 | Risk: LOW        | Conf: 100%
  J&KBANK.NS      | Price:  159.24 | Target:  118.45 | Risk: LOW        | Conf: 100%
  SANOFICONR.NS   | Price: 4514.20 | Target: 3894.99 | Risk: LOW        | Conf: 100%
  WAAREERTL.NS    | Price:  908.65 | Target:  789.33 | Risk: LOW        | Conf: 100%
  VIKRAMSOLR.NS   | Price:  164.34 | Target:  132.80 | Risk: LOW        | Conf: 100%
  ZEEL.NS         | Price:   94.19 | Target:   69.49 | Risk: LOW        | Conf: 100%
  SAFARI.NS       | Price: 1486.60 | Target: 1218.06 | Risk: LOW        | Conf: 100%
  JKLAKSHMI.NS    | Price:  565.00 | Target:  487.41 | Risk: LOW        | Conf: 80%
  IXIGO.NS        | Price:  176.25 | Target:  126.97 | Risk: LOW        | Conf: 100%
  STARCEMENT.NS   | Price:  201.96 | Target:  183.06 | Risk: LOW        | Conf: 80%
  GENUSPOWER.NS   | Price:  306.65 | Target:  262.92 | Risk: LOW        | Conf: 100%
  PGHL.NS         | Price: 6144.50 | Target: 5183.25 | Risk: LOW        | Conf: 100%
  AVANTIFEED.NS   | Price:  906.55 | Target:  747.77 | Risk: LOW        | Conf: 100%
  IIFLCAPS.NS     | Price:  334.15 | Target:  313.54 | Risk: LOW        | Conf: 80%
  MEDPLUS.NS      | Price:  700.25 | Target:  558.02 | Risk: LOW        | Conf: 100%
  SHAKTIPUMP.NS   | Price:  516.30 | Target:  454.79 | Risk: LOW        | Conf: 100%
  INDIASHLTR.NS   | Price:  691.90 | Target:  568.15 | Risk: LOW        | Conf: 100%
  KPIGREEN.NS     | Price:  370.70 | Target:  324.97 | Risk: LOW        | Conf: 100%
  TRANSRAILL.NS   | Price:  473.40 | Target:  411.72 | Risk: LOW        | Conf: 80%
  BIRLACORPN.NS   | Price:  914.35 | Target:  780.18 | Risk: LOW        | Conf: 100%
  TCI.NS          | Price:  916.35 | Target:  811.74 | Risk: LOW        | Conf: 80%
  BBOX.NS         | Price:  744.45 | Target:  576.49 | Risk: LOW        | Conf: 100%
  RELIGARE.NS     | Price:  232.35 | Target:  190.40 | Risk: LOW        | Conf: 100%
  ESABINDIA.NS    | Price: 5631.50 | Target: 5045.37 | Risk: LOW        | Conf: 80%
  STAR.NS         | Price: 1003.80 | Target:  814.48 | Risk: LOW        | Conf: 100%
  SHARDACROP.NS   | Price:  814.05 | Target:  694.79 | Risk: LOW        | Conf: 100%
  OSWALPUMPS.NS   | Price:  326.10 | Target:  253.37 | Risk: LOW        | Conf: 100%
  KIRLPNU.NS      | Price: 1439.90 | Target: 1121.26 | Risk: LOW        | Conf: 100%
  BORORENEW.NS    | Price:  548.65 | Target:  479.08 | Risk: LOW        | Conf: 100%
  TRIVENI.NS      | Price:  233.22 | Target:  102.97 | Risk: LOW        | Conf: 100%
  ACI.NS          | Price:  506.65 | Target:  395.35 | Risk: LOW        | Conf: 100%
  THANGAMAYL.NS   | Price: 5275.00 | Target: 3296.17 | Risk: LOW        | Conf: 100%
  RUSTOMJEE.NS    | Price:  380.00 | Target:  305.66 | Risk: LOW        | Conf: 100%
  PNCINFRA.NS     | Price:  224.38 | Target:  176.13 | Risk: LOW        | Conf: 100%
  FDC.NS          | Price:  369.80 | Target:  295.69 | Risk: LOW        | Conf: 100%
  TIPSMUSIC.NS    | Price:  645.35 | Target:  438.14 | Risk: LOW        | Conf: 100%
  INOXGREEN.NS    | Price:  179.43 | Target:  130.33 | Risk: LOW        | Conf: 100%
  SFL.NS          | Price:  677.40 | Target:  487.51 | Risk: LOW        | Conf: 100%
  GANESHHOU.NS    | Price:  760.75 | Target:  580.89 | Risk: LOW        | Conf: 100%
  ISGEC.NS        | Price:  814.70 | Target:  731.33 | Risk: LOW        | Conf: 100%
  CSBBANK.NS      | Price:  316.95 | Target:  261.68 | Risk: LOW        | Conf: 100%
  EPL.NS          | Price:  224.72 | Target:  193.01 | Risk: LOW        | Conf: 100%
  AURIONPRO.NS    | Price:  727.25 | Target:  602.57 | Risk: LOW        | Conf: 100%
  ARVINDFASN.NS   | Price:  458.80 | Target:  385.60 | Risk: LOW        | Conf: 100%
  EQUITASBNK.NS   | Price:   75.22 | Target:   61.33 | Risk: LOW        | Conf: 100%
  SYMPHONY.NS     | Price:  654.05 | Target:  565.82 | Risk: LOW        | Conf: 100%
  IONEXCHANG.NS   | Price:  371.60 | Target:  295.28 | Risk: LOW        | Conf: 100%
  SUNTECK.NS      | Price:  299.15 | Target:  246.63 | Risk: LOW        | Conf: 100%
  RALLIS.NS       | Price:  213.03 | Target:  183.79 | Risk: LOW        | Conf: 100%
  CHEMPLASTS.NS   | Price:  183.61 | Target:  139.62 | Risk: LOW        | Conf: 100%
  SWSOLAR.NS      | Price:  204.93 | Target:  174.99 | Risk: LOW        | Conf: 80%
  SAATVIKGL.NS    | Price:  423.65 | Target:  359.83 | Risk: LOW        | Conf: 100%
  MASFIN.NS       | Price:  302.15 | Target:  253.17 | Risk: LOW        | Conf: 100%
  TEXRAIL.NS      | Price:  108.78 | Target:   92.50 | Risk: LOW        | Conf: 80%
  SKIPPER.NS      | Price:  517.85 | Target:  418.39 | Risk: LOW        | Conf: 100%
  RAJESHEXPO.NS   | Price:   83.58 | Target:   66.96 | Risk: LOW        | Conf: 100%
  KSCL.NS         | Price:  764.45 | Target:  651.68 | Risk: LOW        | Conf: 100%
  RESPONIND.NS    | Price:  169.44 | Target:  122.03 | Risk: LOW        | Conf: 100%
  ASHOKA.NS       | Price:  118.33 | Target:  106.15 | Risk: LOW        | Conf: 100%
  KRN.NS          | Price: 1208.40 | Target: 1000.44 | Risk: LOW        | Conf: 60%
  WEBELSOLAR.NS   | Price:   96.38 | Target:   79.42 | Risk: LOW        | Conf: 100%
  ROUTE.NS        | Price:  528.30 | Target:  410.41 | Risk: LOW        | Conf: 100%
  HCC.NS          | Price:   20.52 | Target:   17.01 | Risk: LOW        | Conf: 100%
  MIDWESTLTD.NS   | Price: 1197.00 | Target: 1042.50 | Risk: LOW        | Conf: 100%
  ANUP.NS         | Price: 1896.00 | Target: 1395.29 | Risk: LOW        | Conf: 100%
  GREAVESCOT.NS   | Price:  198.85 | Target:  140.52 | Risk: LOW        | Conf: 100%
  LGBBROSLTD.NS   | Price: 1523.50 | Target: 1346.46 | Risk: LOW        | Conf: 80%
  REFEX.NS        | Price:  292.90 | Target:  223.35 | Risk: LOW        | Conf: 100%
  BALAMINES.NS    | Price: 2029.60 | Target: 1389.28 | Risk: LOW        | Conf: 100%
  NACLIND.NS      | Price:  177.36 | Target:  121.94 | Risk: LOW        | Conf: 100%
  SPARC.NS        | Price:  213.21 | Target:  172.56 | Risk: LOW        | Conf: 80%
  PACEDIGITK.NS   | Price:  181.95 | Target:  144.16 | Risk: LOW        | Conf: 100%
  VSTIND.NS       | Price:  219.77 | Target:  193.71 | Risk: LOW        | Conf: 100%
  CEIGALL.NS      | Price:  333.35 | Target:  278.21 | Risk: LOW        | Conf: 80%
  STYRENIX.NS     | Price: 2234.20 | Target: 1679.38 | Risk: LOW        | Conf: 100%
  ZOTA.NS         | Price: 1274.70 | Target: 1039.09 | Risk: LOW        | Conf: 80%
  HUBTOWN.NS      | Price:  175.11 | Target:  138.98 | Risk: LOW        | Conf: 100%
  NORTHARC.NS     | Price:  276.25 | Target:  224.07 | Risk: LOW        | Conf: 100%
  AWFIS.NS        | Price:  271.65 | Target:  226.61 | Risk: LOW        | Conf: 100%
  MOSCHIP.NS      | Price:  206.77 | Target:  158.48 | Risk: LOW        | Conf: 100%
  SHANTIGEAR.NS   | Price:  401.95 | Target:  336.52 | Risk: LOW        | Conf: 100%
  SINDHUTRAD.NS   | Price:   24.56 | Target:   18.85 | Risk: LOW        | Conf: 80%
  VAIBHAVGBL.NS   | Price:  242.95 | Target:  183.19 | Risk: LOW        | Conf: 80%
  EBGNG.NS        | Price:  525.65 | Target:  368.85 | Risk: LOW        | Conf: 100%
  GREENPLY.NS     | Price:  286.35 | Target:  222.53 | Risk: LOW        | Conf: 100%
  INTERARCH.NS    | Price: 1772.80 | Target: 1435.51 | Risk: LOW        | Conf: 100%
  NPST.NS         | Price: 1505.40 | Target: 1224.51 | Risk: LOW        | Conf: 80%
  INDOSTAR.NS     | Price:  229.50 | Target:  169.55 | Risk: LOW        | Conf: 100%
  KSL.NS          | Price:  848.40 | Target:  717.61 | Risk: LOW        | Conf: 80%
  POCL.NS         | Price:  481.70 | Target:  358.29 | Risk: LOW        | Conf: 100%
  MSTCLTD.NS      | Price:  591.25 | Target:  491.41 | Risk: LOW        | Conf: 100%
  SUNCLAY.NS      | Price: 1241.60 | Target:  945.89 | Risk: LOW        | Conf: 100%
  BAJAJCON.NS     | Price:  537.45 | Target:  437.09 | Risk: LOW        | Conf: 100%
  NAVNETEDUL.NS   | Price:  133.87 | Target:  109.21 | Risk: LOW        | Conf: 100%
  INDOTHAI.NS     | Price:   99.59 | Target:   22.99 | Risk: LOW        | Conf: 100%
  BBL.NS          | Price: 2329.40 | Target: 1890.51 | Risk: LOW        | Conf: 100%
  PROTEAN.NS      | Price:  565.95 | Target:  447.33 | Risk: LOW        | Conf: 100%
  VISHNU.NS       | Price:  586.60 | Target:  478.69 | Risk: LOW        | Conf: 100%
  PSPPROJECT.NS   | Price:  962.95 | Target:  733.24 | Risk: LOW        | Conf: 100%
  PARKHOTELS.NS   | Price:  119.92 | Target:  100.91 | Risk: LOW        | Conf: 100%
  GATEWAY.NS      | Price:   56.50 | Target:   47.90 | Risk: LOW        | Conf: 80%
  PENIND.NS       | Price:  159.86 | Target:  136.76 | Risk: LOW        | Conf: 80%
  SAGCEM.NS       | Price:  173.01 | Target:  147.26 | Risk: LOW        | Conf: 100%
  EASEMYTRIP.NS   | Price:    6.58 | Target:    5.78 | Risk: LOW        | Conf: 100%
  BRIGHOTEL.NS    | Price:   60.28 | Target:   50.85 | Risk: LOW        | Conf: 80%
  EFCIL.NS        | Price:  186.00 | Target:  151.11 | Risk: LOW        | Conf: 100%
  TEAMLEASE.NS    | Price: 1253.60 | Target: 1063.03 | Risk: LOW        | Conf: 100%
  AGIIL.NS        | Price:  302.95 | Target:  248.86 | Risk: LOW        | Conf: 100%
  PREMEXPLN.NS    | Price:  641.20 | Target:  570.74 | Risk: LOW        | Conf: 100%
  MUTHOOTMF.NS    | Price:  214.02 | Target:  144.58 | Risk: LOW        | Conf: 100%
  ALPEXSOLAR.NS   | Price:  803.95 | Target:  643.57 | Risk: LOW        | Conf: 100%
  BFUTILITIE.NS   | Price:  558.60 | Target:  463.17 | Risk: LOW        | Conf: 100%
  CARRARO.NS      | Price:  502.05 | Target:  420.28 | Risk: LOW        | Conf: 100%
  VENUSPIPES.NS   | Price: 1604.00 | Target: 1276.82 | Risk: LOW        | Conf: 100%
  ALEMBICLTD.NS   | Price:   84.75 | Target:   75.07 | Risk: LOW        | Conf: 80%
  NUCLEUS.NS      | Price:  698.25 | Target:  597.59 | Risk: LOW        | Conf: 100%
  SERVOTECH.NS    | Price:   84.62 | Target:   64.97 | Risk: LOW        | Conf: 100%
  DCXINDIA.NS     | Price:  178.44 | Target:  153.78 | Risk: LOW        | Conf: 80%
  JAYKAY.NS       | Price:  148.85 | Target:  114.83 | Risk: LOW        | Conf: 100%
  INDOCO.NS       | Price:  221.73 | Target:  168.98 | Risk: LOW        | Conf: 100%
  SOLARWORLD.NS   | Price:  168.43 | Target:  128.81 | Risk: LOW        | Conf: 100%
  NITCO.NS        | Price:   99.28 | Target:   76.85 | Risk: LOW        | Conf: 100%
  KCP.NS          | Price:  154.96 | Target:  125.54 | Risk: LOW        | Conf: 100%
  XPROINDIA.NS    | Price: 1098.80 | Target:  707.55 | Risk: LOW        | Conf: 100%
  REPCOHOME.NS    | Price:  382.70 | Target:  332.52 | Risk: LOW        | Conf: 100%
  ADFFOODS.NS     | Price:  259.70 | Target:  195.32 | Risk: LOW        | Conf: 100%
  PANACEABIO.NS   | Price:  413.00 | Target:  293.36 | Risk: LOW        | Conf: 100%
  JINDALPOLY.NS   | Price:  620.00 | Target:  525.46 | Risk: LOW        | Conf: 100%
  MOLDTKPAC.NS    | Price:  685.35 | Target:  539.22 | Risk: LOW        | Conf: 80%
  PFS.NS          | Price:   29.02 | Target:   24.73 | Risk: LOW        | Conf: 80%
  SHALBY.NS       | Price:  160.09 | Target:  135.76 | Risk: LOW        | Conf: 80%
  IPL.NS          | Price:  145.29 | Target:  126.78 | Risk: LOW        | Conf: 100%
  MAYURUNIQ.NS    | Price:  773.10 | Target:  594.40 | Risk: LOW        | Conf: 100%
  RML.NS          | Price: 1053.70 | Target:  747.27 | Risk: LOW        | Conf: 100%
  GENESYS.NS      | Price:  227.45 | Target:  122.97 | Risk: LOW        | Conf: 100%
  SOLARA.NS       | Price:  502.60 | Target:  386.01 | Risk: LOW        | Conf: 100%
  CANTABIL.NS     | Price:  227.69 | Target:  181.75 | Risk: LOW        | Conf: 100%
  STUDDS.NS       | Price:  438.75 | Target:  378.86 | Risk: LOW        | Conf: 100%
  HINDOILEXP.NS   | Price:  155.74 | Target:  131.80 | Risk: LOW        | Conf: 100%
  HITECH.NS       | Price:   83.92 | Target:   73.86 | Risk: LOW        | Conf: 80%
  WHEELS.NS       | Price: 1386.80 | Target: 1119.94 | Risk: LOW        | Conf: 100%
  MOBIKWIK.NS     | Price:  200.30 | Target:  160.81 | Risk: LOW        | Conf: 100%
  WAAREEINDO.NS   | Price:  327.60 | Target:  241.89 | Risk: LOW        | Conf: 100%
  VINCOFE.NS      | Price:  148.24 | Target:  116.53 | Risk: LOW        | Conf: 100%
  BGRENERGY.NS    | Price:  266.70 | Target:  192.33 | Risk: LOW        | Conf: 100%
  RAMCOSYS.NS     | Price:  637.90 | Target:  440.04 | Risk: LOW        | Conf: 100%
  NIBE.NS         | Price: 1419.00 | Target: 1123.64 | Risk: LOW        | Conf: 100%
  ASALCBR.NS      | Price:  732.90 | Target:  576.56 | Risk: LOW        | Conf: 100%
  SPANDANA.NS     | Price:  257.75 | Target:  193.62 | Risk: LOW        | Conf: 80%
  ALLTIME.NS      | Price:  219.59 | Target:  182.17 | Risk: LOW        | Conf: 80%
  UNITECH.NS      | Price:    4.15 | Target:    3.46 | Risk: LOW        | Conf: 100%
  DEEDEV.NS       | Price:  629.70 | Target:  444.77 | Risk: LOW        | Conf: 100%
  ASTEC.NS        | Price:  620.50 | Target:  496.25 | Risk: LOW        | Conf: 100%
  NAVKARCORP.NS   | Price:   99.62 | Target:   83.24 | Risk: LOW        | Conf: 100%
  SPMLINFRA.NS    | Price:  189.94 | Target:  161.42 | Risk: LOW        | Conf: 100%
  PNBGILTS.NS     | Price:   80.70 | Target:   66.81 | Risk: LOW        | Conf: 100%
  DAMCAPITAL.NS   | Price:  152.02 | Target:  126.95 | Risk: LOW        | Conf: 80%
  SATIN.NS        | Price:  231.78 | Target:  172.85 | Risk: LOW        | Conf: 100%
  RAJOOENG.NS     | Price:   51.68 | Target:   40.70 | Risk: LOW        | Conf: 100%
  STANLEY.NS      | Price:  149.91 | Target:  128.92 | Risk: LOW        | Conf: 80%
  JNKINDIA.NS     | Price:  403.00 | Target:  297.95 | Risk: LOW        | Conf: 100%
  SOLEX.NS        | Price:  911.70 | Target:  741.43 | Risk: LOW        | Conf: 100%
  GREENPOWER.NS   | Price:    9.82 | Target:    8.12 | Risk: LOW        | Conf: 100%
  SURAKSHA.NS     | Price:  249.55 | Target:  205.44 | Risk: LOW        | Conf: 100%
  MASTERTR.NS     | Price:   79.65 | Target:   66.25 | Risk: LOW        | Conf: 100%
  AWHCL.NS        | Price:  415.75 | Target:  358.34 | Risk: LOW        | Conf: 100%
  LGHL.NS         | Price:  202.82 | Target:  147.50 | Risk: LOW        | Conf: 80%
  FINKURVE.NS     | Price:   58.90 | Target:   44.90 | Risk: LOW        | Conf: 100%
  QUADFUTURE.NS   | Price:  361.50 | Target:  267.04 | Risk: LOW        | Conf: 100%
  PLATIND.NS      | Price:  224.75 | Target:  186.01 | Risk: LOW        | Conf: 60%
  ANDHRAPAP.NS    | Price:   59.85 | Target:   48.90 | Risk: LOW        | Conf: 100%
  SURYODAY.NS     | Price:  162.02 | Target:  110.95 | Risk: LOW        | Conf: 100%
  GODAVARIB.NS    | Price:  246.95 | Target:  199.90 | Risk: LOW        | Conf: 100%
  JARO.NS         | Price:  458.20 | Target:  387.33 | Risk: LOW        | Conf: 80%
  MONTECARLO.NS   | Price:  499.70 | Target:  426.74 | Risk: LOW        | Conf: 100%
  SUMEETINDS.NS   | Price:   17.28 | Target:   10.09 | Risk: LOW        | Conf: 100%
  SHREDIGCEM.NS   | Price:   72.54 | Target:   62.27 | Risk: LOW        | Conf: 100%
  SIGNPOST.NS     | Price:  267.55 | Target:  192.73 | Risk: LOW        | Conf: 100%
  HITECHGEAR.NS   | Price:  560.45 | Target:  452.45 | Risk: LOW        | Conf: 100%
  BUTTERFLY.NS    | Price:  681.75 | Target:  530.21 | Risk: LOW        | Conf: 100%
  WALCHANNAG.NS   | Price:  230.74 | Target:  183.65 | Risk: LOW        | Conf: 100%
  BOROSCI.NS      | Price:  141.85 | Target:  110.75 | Risk: LOW        | Conf: 100%
  MEIL.NS         | Price:  276.40 | Target:  204.47 | Risk: LOW        | Conf: 100%
  STLNETWORK.NS   | Price:   24.89 | Target:   19.93 | Risk: LOW        | Conf: 100%
  WEALTH.NS       | Price:  937.55 | Target:  791.00 | Risk: LOW        | Conf: 100%
  STEELXIND.NS    | Price:   11.21 | Target:    9.38 | Risk: LOW        | Conf: 100%
  PASHUPATI.NS    | Price:   83.97 | Target:   72.42 | Risk: LOW        | Conf: 100%
  KRISHNADEF.NS   | Price: 1181.40 | Target:  901.83 | Risk: LOW        | Conf: 100%
  NELCAST.NS      | Price:  125.61 | Target:   90.38 | Risk: LOW        | Conf: 100%
  IZMO.NS         | Price:  984.25 | Target:  701.34 | Risk: LOW        | Conf: 100%
  ANTELOPUS.NS    | Price:  799.45 | Target:  553.81 | Risk: LOW        | Conf: 100%
  RNBDENIMS.NS    | Price:    9.06 | Target:    7.62 | Risk: LOW        | Conf: 100%
  PENINLAND.NS    | Price:   16.12 | Target:   14.43 | Risk: LOW        | Conf: 60%
  ESTER.NS        | Price:   87.35 | Target:   72.92 | Risk: LOW        | Conf: 80%
  GANESHCP.NS     | Price:  161.80 | Target:  120.97 | Risk: LOW        | Conf: 100%
  DHANBANK.NS     | Price:   32.80 | Target:   25.22 | Risk: LOW        | Conf: 100%
  GGBL.NS         | Price:  254.85 | Target:  215.30 | Risk: LOW        | Conf: 80%
  CEWATER.NS      | Price:  275.95 | Target:  230.09 | Risk: LOW        | Conf: 100%
  GKWLIMITED.NS   | Price: 1628.70 | Target: 1366.52 | Risk: LOW        | Conf: 100%
  GALAPREC.NS     | Price: 1036.40 | Target:  749.76 | Risk: LOW        | Conf: 100%
  SARTELE.NS      | Price:  112.35 | Target:   90.17 | Risk: LOW        | Conf: 100%
  JAYBARMARU.NS   | Price:  139.32 | Target:   91.40 | Risk: LOW        | Conf: 100%
