NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-24 23:09:38

BUY SIGNALS (653):
  HDFCBANK.NS     | Price:  737.25 | Entry:   722.5 | Target:  799.41 | Risk: LOW       
  BHAGCHEM.NS     | Price:  247.00 | Target:  210.50 | Risk: LOW        | Conf: 100%
  BAJAJCON.NS     | Price:  505.85 | Target:  421.94 | Risk: LOW        | Conf: 100%
  NAVNETEDUL.NS   | Price:  123.75 | Target:  107.64 | Risk: LOW        | Conf: 100%
  INDOTHAI.NS     | Price:   30.77 | Target:   19.52 | Risk: LOW        | Conf: 100%
  BOMDYEING.NS    | Price:  111.52 | Target:   97.16 | Risk: LOW        | Conf: 80%
  SENORES.NS      | Price: 1383.40 | Target: 1126.29 | Risk: LOW        | Conf: 100%
  KKCL.NS         | Price:  477.55 | Target:  409.01 | Risk: LOW        | Conf: 100%
  EPACK.NS        | Price:  184.82 | Target:  159.91 | Risk: LOW        | Conf: 80%
  PSPPROJECT.NS   | Price:  832.55 | Target:  697.91 | Risk: LOW        | Conf: 100%
  PARKHOTELS.NS   | Price:  106.29 | Target:   92.03 | Risk: LOW        | Conf: 100%
  GATEWAY.NS      | Price:   52.67 | Target:   47.18 | Risk: LOW        | Conf: 80%
  GLOBUSSPR.NS    | Price:  829.10 | Target:  719.28 | Risk: LOW        | Conf: 100%
  POLYPLEX.NS     | Price: 1117.10 | Target:  951.97 | Risk: LOW        | Conf: 100%
  EUROPRATIK.NS   | Price:  220.15 | Target:  168.90 | Risk: LOW        | Conf: 100%
  HPL.NS          | Price:  280.55 | Target:  240.55 | Risk: LOW        | Conf: 100%
  EASEMYTRIP.NS   | Price:    5.87 | Target:    5.08 | Risk: LOW        | Conf: 80%
  SANDHAR.NS      | Price:  591.75 | Target:  507.36 | Risk: LOW        | Conf: 100%
  EFCIL.NS        | Price:  183.08 | Target:  153.34 | Risk: LOW        | Conf: 100%
  ORISSAMINE.NS   | Price: 3841.20 | Target: 3238.52 | Risk: LOW        | Conf: 100%
  VEEDOL.NS       | Price: 1365.80 | Target: 1237.26 | Risk: LOW        | Conf: 100%
  TEAMLEASE.NS    | Price: 1196.00 | Target: 1031.50 | Risk: LOW        | Conf: 100%
  AGIIL.NS        | Price:  268.80 | Target:  206.72 | Risk: LOW        | Conf: 100%
  EMSLIMITED.NS   | Price:  366.35 | Target:  311.60 | Risk: LOW        | Conf: 100%
  VIMTALABS.NS    | Price:  610.70 | Target:  510.72 | Risk: LOW        | Conf: 100%
  MUTHOOTMF.NS    | Price:  189.19 | Target:  159.26 | Risk: LOW        | Conf: 100%
  DALMIASUG.NS    | Price:  407.75 | Target:  320.41 | Risk: LOW        | Conf: 100%
  KPEL.NS         | Price:  228.80 | Target:  179.60 | Risk: LOW        | Conf: 80%
  ALPEXSOLAR.NS   | Price:  846.00 | Target:  645.13 | Risk: LOW        | Conf: 80%
  PRAKASH.NS      | Price:  119.79 | Target:  101.81 | Risk: LOW        | Conf: 100%
  POKARNA.NS      | Price:  741.05 | Target:  571.48 | Risk: LOW        | Conf: 100%
  EVEREADY.NS     | Price:  328.50 | Target:  258.16 | Risk: LOW        | Conf: 100%
  HONDAPOWER.NS   | Price: 1931.70 | Target: 1707.02 | Risk: LOW        | Conf: 100%
  SAKSOFT.NS      | Price:  147.79 | Target:  125.06 | Risk: LOW        | Conf: 100%
  HIRECT.NS       | Price: 1239.90 | Target:  989.22 | Risk: LOW        | Conf: 100%
  MTNL.NS         | Price:   24.36 | Target:   21.07 | Risk: LOW        | Conf: 100%
  RELTD.NS        | Price:  149.36 | Target:  115.59 | Risk: LOW        | Conf: 100%
  DIGITIDE.NS     | Price:   81.13 | Target:   63.35 | Risk: LOW        | Conf: 100%
  UTKARSHBNK.NS   | Price:   14.07 | Target:   10.52 | Risk: LOW        | Conf: 100%
  NUCLEUS.NS      | Price:  685.00 | Target:  618.54 | Risk: LOW        | Conf: 100%
  SERVOTECH.NS    | Price:   71.67 | Target:   59.84 | Risk: LOW        | Conf: 100%
  LAOPALA.NS      | Price:  163.06 | Target:  141.29 | Risk: LOW        | Conf: 100%
  DCXINDIA.NS     | Price:  164.73 | Target:  138.61 | Risk: LOW        | Conf: 100%
  HINDWAREAP.NS   | Price:  177.02 | Target:  147.76 | Risk: LOW        | Conf: 80%
  WINDMACHIN.NS   | Price:  295.40 | Target:  243.49 | Risk: LOW        | Conf: 100%
  SOLARWORLD.NS   | Price:  138.52 | Target:  109.73 | Risk: LOW        | Conf: 100%
  SIRCA.NS        | Price:  414.40 | Target:  364.85 | Risk: LOW        | Conf: 100%
  VIKRAN.NS       | Price:   56.14 | Target:   48.09 | Risk: LOW        | Conf: 100%
  KALAMANDIR.NS   | Price:   79.99 | Target:   68.92 | Risk: LOW        | Conf: 100%
  SDBL.NS         | Price:   67.89 | Target:   57.49 | Risk: LOW        | Conf: 100%
  CARYSIL.NS      | Price: 1085.10 | Target:  892.52 | Risk: LOW        | Conf: 100%
  TCIEXP.NS       | Price:  505.60 | Target:  422.37 | Risk: LOW        | Conf: 100%
  KCP.NS          | Price:  157.05 | Target:  134.38 | Risk: LOW        | Conf: 100%
  XPROINDIA.NS    | Price: 1223.50 | Target:  959.21 | Risk: LOW        | Conf: 100%
  HATHWAY.NS      | Price:   10.10 | Target:    9.13 | Risk: LOW        | Conf: 80%
  ADFFOODS.NS     | Price:  268.05 | Target:  219.50 | Risk: LOW        | Conf: 100%
  PANACEABIO.NS   | Price:  381.75 | Target:  311.50 | Risk: LOW        | Conf: 100%
  GRMOVER.NS      | Price:   81.54 | Target:   65.79 | Risk: LOW        | Conf: 100%
  DIAMONDYD.NS    | Price: 1088.00 | Target:  933.08 | Risk: LOW        | Conf: 100%
  MONARCH.NS      | Price:  363.45 | Target:  313.56 | Risk: LOW        | Conf: 100%
  MOLDTKPAC.NS    | Price:  679.95 | Target:  590.65 | Risk: LOW        | Conf: 60%
  COSMOFIRST.NS   | Price:  867.20 | Target:  747.75 | Risk: LOW        | Conf: 100%
  PFS.NS          | Price:   26.72 | Target:   22.46 | Risk: LOW        | Conf: 80%
  MBEL.NS         | Price:  261.00 | Target:  218.72 | Risk: LOW        | Conf: 80%
  BAJEL.NS        | Price:  174.06 | Target:  145.40 | Risk: LOW        | Conf: 100%
  SHALBY.NS       | Price:  145.67 | Target:  116.07 | Risk: LOW        | Conf: 80%
  FINOPB.NS       | Price:  132.68 | Target:  111.94 | Risk: LOW        | Conf: 100%
  IPL.NS          | Price:  133.52 | Target:  113.50 | Risk: LOW        | Conf: 80%
  MAYURUNIQ.NS    | Price:  722.90 | Target:  585.01 | Risk: LOW        | Conf: 80%
  YATRA.NS        | Price:  108.74 | Target:   87.86 | Risk: LOW        | Conf: 100%
  SULA.NS         | Price:  137.76 | Target:  118.13 | Risk: LOW        | Conf: 80%
  SGFIN.NS        | Price:  622.15 | Target:  520.10 | Risk: LOW        | Conf: 100%
  SASKEN.NS       | Price: 1780.60 | Target: 1414.14 | Risk: LOW        | Conf: 100%
  SANGAMIND.NS    | Price:  570.85 | Target:  484.55 | Risk: LOW        | Conf: 80%
  RANEHOLDIN.NS   | Price: 1591.90 | Target: 1330.15 | Risk: LOW        | Conf: 100%
  IDEAFORGE.NS    | Price:  720.45 | Target:  577.88 | Risk: LOW        | Conf: 100%
  INDIANHUME.NS   | Price:  366.25 | Target:  289.14 | Risk: LOW        | Conf: 100%
  DREDGECORP.NS   | Price: 1017.50 | Target:  850.54 | Risk: LOW        | Conf: 100%
  HITECH.NS       | Price:   75.86 | Target:   65.24 | Risk: LOW        | Conf: 80%
  SHRINGARMS.NS   | Price:  210.22 | Target:  183.01 | Risk: LOW        | Conf: 100%
  WAAREEINDO.NS   | Price:  255.70 | Target:  198.84 | Risk: LOW        | Conf: 100%
  RAJRATAN.NS     | Price:  483.20 | Target:  366.20 | Risk: LOW        | Conf: 100%
  SPAL.NS         | Price:  989.50 | Target:  807.57 | Risk: LOW        | Conf: 80%
  GTLINFRA.NS     | Price:    1.14 | Target:    0.98 | Risk: LOW        | Conf: 80%
  LAXMIDENTL.NS   | Price:  195.09 | Target:  169.48 | Risk: LOW        | Conf: 100%
  ASALCBR.NS      | Price:  657.90 | Target:  557.18 | Risk: LOW        | Conf: 100%
  INDOTECH.NS     | Price: 3286.80 | Target: 2617.51 | Risk: LOW        | Conf: 100%
  ALLTIME.NS      | Price:  205.36 | Target:  162.02 | Risk: LOW        | Conf: 100%
  RHETAN.NS       | Price:   16.79 | Target:   10.64 | Risk: LOW        | Conf: 100%
  SEPC.NS         | Price:    5.22 | Target:    4.49 | Risk: LOW        | Conf: 100%
  FUSION.NS       | Price:  184.20 | Target:  153.55 | Risk: LOW        | Conf: 100%
  IFGLEXPOR.NS    | Price:  197.16 | Target:  153.54 | Risk: LOW        | Conf: 100%
  NAVKARCORP.NS   | Price:   87.94 | Target:   72.89 | Risk: LOW        | Conf: 100%
  SPMLINFRA.NS    | Price:  168.58 | Target:  140.14 | Risk: LOW        | Conf: 100%
  JYOTISTRUC.NS   | Price:    9.33 | Target:    7.26 | Risk: LOW        | Conf: 100%
  HUHTAMAKI.NS    | Price:  250.00 | Target:  199.84 | Risk: LOW        | Conf: 100%
  PNBGILTS.NS     | Price:   76.33 | Target:   60.72 | Risk: LOW        | Conf: 80%
  JINDRILL.NS     | Price:  606.80 | Target:  455.91 | Risk: LOW        | Conf: 100%
  DLINKINDIA.NS   | Price:  426.10 | Target:  377.71 | Risk: LOW        | Conf: 100%
  DEN.NS          | Price:   26.84 | Target:   23.83 | Risk: LOW        | Conf: 80%
  TTKHLTCARE.NS   | Price: 1051.20 | Target:  809.81 | Risk: LOW        | Conf: 100%
  DAMCAPITAL.NS   | Price:  140.39 | Target:  123.25 | Risk: LOW        | Conf: 100%
  JNKINDIA.NS     | Price:  418.40 | Target:  330.70 | Risk: LOW        | Conf: 100%
  HIMATSEIDE.NS   | Price:   67.87 | Target:   56.63 | Risk: LOW        | Conf: 80%
  UDS.NS          | Price:  205.27 | Target:  147.59 | Risk: LOW        | Conf: 100%
  TINNARUBR.NS    | Price: 1007.25 | Target:  781.94 | Risk: LOW        | Conf: 80%
  GREENPOWER.NS   | Price:    9.08 | Target:    7.46 | Risk: LOW        | Conf: 100%
  PUNJABCHEM.NS   | Price: 1064.90 | Target:  913.90 | Risk: LOW        | Conf: 100%
  APOLLOPIPE.NS   | Price:  522.45 | Target:  422.18 | Risk: LOW        | Conf: 100%
  ECOSMOBLTY.NS   | Price:  109.11 | Target:   92.63 | Risk: LOW        | Conf: 100%
  HESTERBIO.NS    | Price: 2241.80 | Target: 1676.87 | Risk: LOW        | Conf: 100%
  JAGSNPHARM.NS   | Price:  225.63 | Target:  189.67 | Risk: LOW        | Conf: 100%
  PLATIND.NS      | Price:  216.58 | Target:  184.41 | Risk: LOW        | Conf: 100%
  SALASAR.NS      | Price:    4.94 | Target:    3.92 | Risk: LOW        | Conf: 100%
  CENTRUM.NS      | Price:   21.21 | Target:   16.93 | Risk: LOW        | Conf: 100%
  DOLATALGO.NS    | Price:   68.72 | Target:   58.58 | Risk: LOW        | Conf: 100%
  ROTO.NS         | Price:   63.13 | Target:   51.18 | Risk: LOW        | Conf: 100%
  NIITLTD.NS      | Price:   91.67 | Target:   74.62 | Risk: LOW        | Conf: 100%
  SURYODAY.NS     | Price:  149.30 | Target:  131.81 | Risk: LOW        | Conf: 100%
  BIRLANU.NS      | Price: 1407.30 | Target: 1164.34 | Risk: LOW        | Conf: 80%
  PAUSHAKLTD.NS   | Price:  687.20 | Target:  532.72 | Risk: LOW        | Conf: 100%
  EXCELINDUS.NS   | Price:  963.30 | Target:  839.92 | Risk: LOW        | Conf: 80%
  DCMSRIND.NS     | Price:   38.01 | Target:   29.01 | Risk: LOW        | Conf: 100%
  RAJRILTD.NS     | Price:   20.17 | Target:   16.91 | Risk: LOW        | Conf: 100%
  PARACABLES.NS   | Price:   62.29 | Target:   48.52 | Risk: LOW        | Conf: 100%
  INFOBEAN.NS     | Price:  151.81 | Target:  130.32 | Risk: LOW        | Conf: 100%
  ALLDIGI.NS      | Price:  780.25 | Target:  688.82 | Risk: LOW        | Conf: 100%
  BLKASHYAP.NS    | Price:   53.97 | Target:   40.74 | Risk: LOW        | Conf: 100%
  UNIECOM.NS      | Price:   83.26 | Target:   66.54 | Risk: LOW        | Conf: 100%
  MADRASFERT.NS   | Price:   61.47 | Target:   52.77 | Risk: LOW        | Conf: 100%
  HARIOMPIPE.NS   | Price:  357.20 | Target:  297.17 | Risk: LOW        | Conf: 100%
  RIIL.NS         | Price:  719.95 | Target:  631.27 | Risk: LOW        | Conf: 80%
  SUMEETINDS.NS   | Price:   11.05 | Target:    8.78 | Risk: LOW        | Conf: 100%
  IMPAL.NS        | Price: 1059.50 | Target:  835.50 | Risk: LOW        | Conf: 100%
  BSHSL.NS        | Price:   85.57 | Target:   60.69 | Risk: LOW        | Conf: 100%
  SHREDIGCEM.NS   | Price:   68.80 | Target:   57.78 | Risk: LOW        | Conf: 100%
  HITECHGEAR.NS   | Price:  560.95 | Target:  441.99 | Risk: LOW        | Conf: 60%
  AGARIND.NS      | Price:  408.65 | Target:  340.49 | Risk: LOW        | Conf: 100%
  AURUM.NS        | Price:  223.19 | Target:  194.28 | Risk: LOW        | Conf: 80%
  BUTTERFLY.NS    | Price:  566.00 | Target:  463.50 | Risk: LOW        | Conf: 100%
  FAZE3Q.NS       | Price:  438.05 | Target:  340.78 | Risk: LOW        | Conf: 100%
  MICEL.NS        | Price:   34.71 | Target:   32.11 | Risk: LOW        | Conf: 100%
  BHARATWIRE.NS   | Price:  170.10 | Target:  139.98 | Risk: LOW        | Conf: 80%
  BOROSCI.NS      | Price:  117.74 | Target:   93.26 | Risk: LOW        | Conf: 100%
  IRMENERGY.NS    | Price:  272.90 | Target:  234.49 | Risk: LOW        | Conf: 80%
  MEIL.NS         | Price:  274.25 | Target:  218.43 | Risk: LOW        | Conf: 100%
  VHL.NS          | Price: 3383.80 | Target: 2890.16 | Risk: LOW        | Conf: 100%
  DSSL.NS         | Price: 1030.40 | Target:  801.72 | Risk: LOW        | Conf: 100%
  ELECTHERM.NS    | Price:  904.65 | Target:  748.47 | Risk: LOW        | Conf: 100%
  SRM.NS          | Price:  422.45 | Target:  354.40 | Risk: LOW        | Conf: 100%
  ICEMAKE.NS      | Price:  699.45 | Target:  591.19 | Risk: LOW        | Conf: 100%
  KRISHNADEF.NS   | Price: 1032.90 | Target:  829.22 | Risk: LOW        | Conf: 100%
  BCLIND.NS       | Price:   34.14 | Target:   28.51 | Risk: LOW        | Conf: 100%
  DPSCLTD.NS      | Price:    7.09 | Target:    5.69 | Risk: LOW        | Conf: 100%
  NELCAST.NS      | Price:  106.98 | Target:   87.16 | Risk: LOW        | Conf: 100%
  GEMAROMA.NS     | Price:  154.94 | Target:  120.94 | Risk: LOW        | Conf: 100%
  OMINFRAL.NS     | Price:   78.34 | Target:   61.74 | Risk: LOW        | Conf: 100%
  RNBDENIMS.NS    | Price:    9.13 | Target:    6.08 | Risk: LOW        | Conf: 100%
  VIDYAWIRES.NS   | Price:   88.71 | Target:   73.90 | Risk: LOW        | Conf: 80%
  5PAISA.NS       | Price:  318.15 | Target:  264.51 | Risk: LOW        | Conf: 100%
  ESTER.NS        | Price:   88.32 | Target:   74.89 | Risk: LOW        | Conf: 100%
  GANESHCP.NS     | Price:  164.48 | Target:  135.77 | Risk: LOW        | Conf: 80%
  KOKUYOCMLN.NS   | Price:   76.35 | Target:   66.49 | Risk: LOW        | Conf: 100%
  DHANBANK.NS     | Price:   30.01 | Target:   25.74 | Risk: LOW        | Conf: 100%
  UNIENTER.NS     | Price:   91.09 | Target:   77.79 | Risk: LOW        | Conf: 80%
  CEWATER.NS      | Price:  274.40 | Target:  213.51 | Risk: LOW        | Conf: 100%
  NDTV.NS         | Price:   71.11 | Target:   58.44 | Risk: LOW        | Conf: 100%
  INNOVANA.NS     | Price:  299.10 | Target:  218.51 | Risk: LOW        | Conf: 80%
  KHAICHEM.NS     | Price:   50.13 | Target:   40.36 | Risk: LOW        | Conf: 100%
  AEROENTER.NS    | Price:  126.51 | Target:   79.77 | Risk: LOW        | Conf: 100%
  DENTA.NS        | Price:  274.80 | Target:  221.88 | Risk: LOW        | Conf: 100%
  LEMERITE.NS     | Price:   19.88 | Target:   14.30 | Risk: LOW        | Conf: 100%
  XCHANGING.NS    | Price:   61.79 | Target:   50.33 | Risk: LOW        | Conf: 100%
  JPOLYINVST.NS   | Price:  978.95 | Target:  863.61 | Risk: LOW        | Conf: 80%
  OSWALAGRO.NS    | Price:   34.96 | Target:   27.67 | Risk: LOW        | Conf: 100%
  ADSL.NS         | Price:   97.78 | Target:   81.59 | Risk: LOW        | Conf: 100%
  SARTELE.NS      | Price:   83.05 | Target:   58.09 | Risk: LOW        | Conf: 100%
  GULPOLY.NS      | Price:  174.22 | Target:  152.53 | Risk: LOW        | Conf: 100%
  SILVERTUC.NS    | Price:  152.99 | Target:  111.67 | Risk: LOW        | Conf: 100%
  JAYBARMARU.NS   | Price:  116.10 | Target:   90.92 | Risk: LOW        | Conf: 80%
  IFBAGRO.NS      | Price:  864.80 | Target:  724.26 | Risk: LOW        | Conf: 100%
  BIRLAMONEY.NS   | Price:  120.34 | Target:  101.48 | Risk: LOW        | Conf: 100%
  APS.NS          | Price:  235.70 | Target:  193.68 | Risk: LOW        | Conf: 100%
  PVSL.NS         | Price:   98.71 | Target:   78.35 | Risk: LOW        | Conf: 100%
  BASILIC.NS      | Price:  172.50 | Target:  133.05 | Risk: LOW        | Conf: 100%
  ELIN.NS         | Price:   89.95 | Target:   73.94 | Risk: LOW        | Conf: 100%
  SKMEGGPROD.NS   | Price:  229.75 | Target:  188.58 | Risk: LOW        | Conf: 100%
  VAKRANGEE.NS    | Price:    5.35 | Target:    4.52 | Risk: LOW        | Conf: 100%
  SAURASHCEM.NS   | Price:   53.86 | Target:   44.82 | Risk: LOW        | Conf: 100%
  TVSELECT.NS     | Price:  391.80 | Target:  323.03 | Risk: LOW        | Conf: 100%
  ABCOTS.NS       | Price:  203.57 | Target:  151.61 | Risk: LOW        | Conf: 80%
  DISHTV.NS       | Price:    2.46 | Target:    1.92 | Risk: LOW        | Conf: 80%
  CCCL.NS         | Price:   13.26 | Target:   10.82 | Risk: LOW        | Conf: 100%
  TVTODAY.NS      | Price:  107.70 | Target:   90.80 | Risk: LOW        | Conf: 100%
  SUYOG.NS        | Price:  671.55 | Target:  539.24 | Risk: LOW        | Conf: 100%
  SNOWMAN.NS      | Price:   35.18 | Target:   30.05 | Risk: LOW        | Conf: 100%
  JITFINFRA.NS    | Price:  280.45 | Target:  224.43 | Risk: LOW        | Conf: 100%
  WANBURY.NS      | Price:  233.10 | Target:  183.62 | Risk: LOW        | Conf: 100%
  VLSFINANCE.NS   | Price:  241.15 | Target:  209.68 | Risk: LOW        | Conf: 80%
  ASAL.NS         | Price:  452.00 | Target:  390.91 | Risk: LOW        | Conf: 100%
  BIGBLOC.NS      | Price:   39.97 | Target:   31.68 | Risk: LOW        | Conf: 100%
  OWAIS.NS        | Price:   75.60 | Target:   63.30 | Risk: LOW        | Conf: 100%
  ZTECH.NS        | Price:  429.55 | Target:  299.16 | Risk: LOW        | Conf: 100%
  TECHLABS.NS     | Price:  115.95 | Target:   78.92 | Risk: LOW        | Conf: 100%
  MUFTI.NS        | Price:   73.20 | Target:   61.47 | Risk: LOW        | Conf: 80%
  DWARKESH.NS     | Price:   41.86 | Target:   32.65 | Risk: LOW        | Conf: 100%
  RITCO.NS        | Price:  289.75 | Target:  219.48 | Risk: LOW        | Conf: 100%
  APEX.NS         | Price:  362.50 | Target:  306.23 | Risk: LOW        | Conf: 100%
  MAGADSUGAR.NS   | Price:  509.20 | Target:  401.68 | Risk: LOW        | Conf: 100%
  PATELRMART.NS   | Price:  210.33 | Target:  181.68 | Risk: LOW        | Conf: 100%
  STCINDIA.NS     | Price:  111.98 | Target:  100.59 | Risk: LOW        | Conf: 80%
  LINC.NS         | Price:   93.85 | Target:   75.60 | Risk: LOW        | Conf: 100%
  MVKAGRO.NS      | Price:  209.50 | Target:  132.21 | Risk: LOW        | Conf: 100%
  KSOLVES.NS      | Price:  259.05 | Target:  217.48 | Risk: LOW        | Conf: 100%
  LAXMIINDIA.NS   | Price:  126.12 | Target:   94.14 | Risk: LOW        | Conf: 80%
  NBIFIN.NS       | Price: 1948.90 | Target: 1659.76 | Risk: LOW        | Conf: 100%
  THEINVEST.NS    | Price:   94.06 | Target:   76.10 | Risk: LOW        | Conf: 100%
  RKSWAMY.NS      | Price:   92.45 | Target:   73.17 | Risk: LOW        | Conf: 100%
  NAHARPOLY.NS    | Price:  228.81 | Target:  184.75 | Risk: LOW        | Conf: 100%
  REPRO.NS        | Price:  301.35 | Target:  236.49 | Risk: LOW        | Conf: 100%
  ZEEMEDIA.NS     | Price:    7.51 | Target:    5.86 | Risk: LOW        | Conf: 100%
  GLOSTERLTD.NS   | Price:  578.00 | Target:  476.61 | Risk: LOW        | Conf: 100%
  MINDTECK.NS     | Price:  159.65 | Target:  129.28 | Risk: LOW        | Conf: 80%
  DREAMFOLKS.NS   | Price:   63.91 | Target:   52.22 | Risk: LOW        | Conf: 100%
  CELLECOR.NS     | Price:   30.00 | Target:   24.27 | Risk: LOW        | Conf: 100%
  MAANALU.NS      | Price:  103.93 | Target:   79.97 | Risk: LOW        | Conf: 100%
  IRIS.NS         | Price:  234.87 | Target:  179.75 | Risk: LOW        | Conf: 100%
  MODIS.NS        | Price:  356.35 | Target:  295.78 | Risk: LOW        | Conf: 100%
  DBEIL.NS        | Price:    6.80 | Target:    4.19 | Risk: LOW        | Conf: 100%
  FOODSIN.NS      | Price:   53.41 | Target:   40.09 | Risk: LOW        | Conf: 100%
  SICALLOG.NS     | Price:   94.36 | Target:   68.80 | Risk: LOW        | Conf: 100%
  IGCL.NS         | Price:   63.55 | Target:   48.78 | Risk: LOW        | Conf: 100%
  BORANA.NS       | Price:  295.50 | Target:  233.46 | Risk: LOW        | Conf: 100%
  GLOTTIS.NS      | Price:   58.10 | Target:   47.90 | Risk: LOW        | Conf: 80%
  NILASPACES.NS   | Price:   11.81 | Target:    8.85 | Risk: LOW        | Conf: 100%
  GIRIRAJ.NS      | Price:   74.45 | Target:   47.49 | Risk: LOW        | Conf: 100%
  GPECO.NS        | Price:  401.70 | Target:  316.20 | Risk: LOW        | Conf: 80%
  FOCUS.NS        | Price:   60.10 | Target:   49.85 | Risk: LOW        | Conf: 100%
  TARACHAND.NS    | Price:   45.97 | Target:   38.36 | Risk: LOW        | Conf: 100%
  BAHETI.NS       | Price:  761.25 | Target:  604.89 | Risk: LOW        | Conf: 100%
  HMVL.NS         | Price:   78.57 | Target:   60.05 | Risk: LOW        | Conf: 100%
  ZODIAC.NS       | Price:  227.44 | Target:  183.57 | Risk: LOW        | Conf: 100%
  EIFFL.NS        | Price:  261.25 | Target:  232.61 | Risk: LOW        | Conf: 80%
  SURAJLTD.NS     | Price:  197.01 | Target:  161.64 | Risk: LOW        | Conf: 100%
  MBLINFRA.NS     | Price:   21.72 | Target:   15.21 | Risk: LOW        | Conf: 100%
  PRECOT.NS       | Price:  646.90 | Target:  499.40 | Risk: LOW        | Conf: 100%
  ALLETEC.NS      | Price:  129.10 | Target:   92.00 | Risk: LOW        | Conf: 80%
  ORIENTPPR.NS    | Price:   16.90 | Target:   13.25 | Risk: LOW        | Conf: 100%
  ANNAPURNA.NS    | Price:  130.68 | Target:  103.48 | Risk: LOW        | Conf: 100%
  BMWVENTLTD.NS   | Price:   51.20 | Target:   40.00 | Risk: LOW        | Conf: 100%
  ADVANIHOTR.NS   | Price:   47.57 | Target:   40.64 | Risk: LOW        | Conf: 100%
  DBOL.NS         | Price:  115.63 | Target:   92.25 | Risk: LOW        | Conf: 80%
  ORBTEXP.NS      | Price:  228.36 | Target:  178.27 | Risk: LOW        | Conf: 100%
  GUJAPOLLO.NS    | Price:  336.95 | Target:  263.33 | Risk: LOW        | Conf: 80%
  WSI.NS          | Price:   58.13 | Target:   41.61 | Risk: LOW        | Conf: 100%
  SUPREMEPWR.NS   | Price:  205.35 | Target:  153.19 | Risk: LOW        | Conf: 100%
  CGRAPHICS.NS    | Price:  135.15 | Target:  109.31 | Risk: LOW        | Conf: 100%
  DONEAR.NS       | Price:   83.13 | Target:   69.54 | Risk: LOW        | Conf: 100%
  TERASOFT.NS     | Price:  230.80 | Target:  151.22 | Risk: LOW        | Conf: 100%
  VINYLINDIA.NS   | Price:  221.54 | Target:  183.09 | Risk: LOW        | Conf: 80%
  CPEDU.NS        | Price:  179.52 | Target:  140.29 | Risk: LOW        | Conf: 100%
  EUROBOND.NS     | Price:  152.22 | Target:  117.33 | Risk: LOW        | Conf: 80%
  MIRZAINT.NS     | Price:   29.35 | Target:   23.97 | Risk: LOW        | Conf: 100%
  ATMASTCO.NS     | Price:  121.60 | Target:   92.51 | Risk: LOW        | Conf: 100%
  CLEDUCATE.NS    | Price:   56.31 | Target:   40.40 | Risk: LOW        | Conf: 100%
  HTMEDIA.NS      | Price:   24.86 | Target:   18.00 | Risk: LOW        | Conf: 100%
  XTGLOBAL.NS     | Price:   29.93 | Target:   21.67 | Risk: LOW        | Conf: 100%
  HIGREEN.NS      | Price:  107.75 | Target:   84.38 | Risk: LOW        | Conf: 100%
  SAHAJSOLAR.NS   | Price:   89.85 | Target:   71.39 | Risk: LOW        | Conf: 100%
  NAHARCAP.NS     | Price:  252.30 | Target:  209.64 | Risk: LOW        | Conf: 80%
  POLYSIL.NS      | Price:   56.80 | Target:   36.44 | Risk: LOW        | Conf: 100%
  LORDSCHLO.NS    | Price:  137.38 | Target:  108.21 | Risk: LOW        | Conf: 80%
  THOMASCOTT.NS   | Price:  235.15 | Target:  181.49 | Risk: LOW        | Conf: 100%
  MUTHOOTCAP.NS   | Price:  227.71 | Target:  178.74 | Risk: LOW        | Conf: 100%
  PANSARI.NS      | Price:  277.00 | Target:  199.73 | Risk: LOW        | Conf: 80%
  SOUTHWEST.NS    | Price:  194.64 | Target:  138.98 | Risk: LOW        | Conf: 100%
  SRGHFL.NS       | Price:  158.10 | Target:   73.58 | Risk: LOW        | Conf: 100%
  KRITINUT.NS     | Price:   80.21 | Target:   66.08 | Risk: LOW        | Conf: 100%
  SWARAJ.NS       | Price:  307.15 | Target:  236.20 | Risk: LOW        | Conf: 100%
  MANORG.NS       | Price:  458.15 | Target:  351.17 | Risk: LOW        | Conf: 100%
  TIGERLOGS.NS    | Price:   26.87 | Target:   20.47 | Risk: LOW        | Conf: 80%
  ASHIMASYN.NS    | Price:   15.81 | Target:   12.00 | Risk: LOW        | Conf: 100%
  BANSWRAS.NS     | Price:  111.28 | Target:   90.30 | Risk: LOW        | Conf: 80%
  S&SPOWER.NS     | Price:  318.05 | Target:  217.30 | Risk: LOW        | Conf: 100%
  RUBFILA.NS      | Price:   66.04 | Target:   50.72 | Risk: LOW        | Conf: 100%
  GENUSPAPER.NS   | Price:   11.34 | Target:    7.54 | Risk: LOW        | Conf: 100%
  TICL.NS         | Price:    5.83 | Target:    3.84 | Risk: LOW        | Conf: 100%
  SPCENET.NS      | Price:    3.39 | Target:    2.50 | Risk: LOW        | Conf: 100%
  BEDMUTHA.NS     | Price:  104.89 | Target:   79.86 | Risk: LOW        | Conf: 100%
  INFOLLION.NS    | Price:  152.15 | Target:  125.88 | Risk: LOW        | Conf: 80%
  VISHNUINFR.NS   | Price:  150.50 | Target:  126.08 | Risk: LOW        | Conf: 100%
  AVPINFRA.NS     | Price:   57.40 | Target:   46.72 | Risk: LOW        | Conf: 100%
  AARON.NS        | Price:  122.60 | Target:   84.24 | Risk: LOW        | Conf: 100%
